,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__weights,param_model__p,param_model__n_neighbors,param_model__metric,param_model__leaf_size,param_model__algorithm,param_model,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
175,0,10000,0.436413049697876,0.11261431317087785,1.1179107824961345,0.056225917970262676,uniform,3,1655,euclidean,840,auto,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 3, 'model__n_neighbors': 1655, 'model__metric': 'euclidean', 'model__leaf_size': 840, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-3650.3161995353616,-3761.364145236276,-3370.758964053505,-3594.146436275047,164.33580178047237,325,-3749.004263326635,-3662.7995100718526,-3559.3485220123216,-3657.0507651369367,77.53326642852717
176,0,10000,0.3788042863210042,0.020061568182435065,1.277155081431071,0.014215405601357228,uniform,1,1855,minkowski,300,ball_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 1855, 'model__metric': 'minkowski', 'model__leaf_size': 300, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-3706.652587576817,-3855.0652870138765,-3464.483115103963,-3675.400329898219,160.9785409321657,331,-3851.6787917605775,-3749.790461957247,-3633.416742806356,-3744.961998841394,89.17049603790709
177,0,10000,0.3666103680928548,0.038674827893452064,0.38069454828898114,0.03379958752530014,uniform,2,405,euclidean,90,brute,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 405, 'model__metric': 'euclidean', 'model__leaf_size': 90, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2889.4861952861957,-2908.899775162701,-2622.42619150804,-2806.9373873189793,130.70962169529918,258,-2928.2954743622513,-2841.6475177147345,-2780.5945464916863,-2850.1791795228905,60.59968626631123
178,0,10000,0.400079886118571,0.02760937678079264,0.3498597939809163,0.025418602472814873,distance,3,5,chebyshev,990,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 5, 'model__metric': 'chebyshev', 'model__leaf_size': 990, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2122.5165727316394,-2114.0981281227932,-2114.796464287508,-2117.1370550473134,3.814562118751216,72,-671.6224960078117,-652.2533546780207,-55.70192075037248,-459.85925714540167,285.8917689504275
179,0,10000,0.3982543150583903,0.0336216634927707,0.9681482315063477,0.004907871790556359,distance,4,1205,euclidean,540,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 1205, 'model__metric': 'euclidean', 'model__leaf_size': 540, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2486.6388101037865,-2586.7917566757806,-2785.840087252781,-2619.7568846774493,124.35265929343088,221,-709.085219892263,-721.1998809772377,-101.43127892371086,-510.57212659773717,289.34853974617596
180,0,10000,0.37738561630249023,0.05661739228247957,1.2625350157419841,0.016152387632481204,uniform,2,1755,chebyshev,990,auto,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 1755, 'model__metric': 'chebyshev', 'model__leaf_size': 990, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-4061.6042344405378,-4141.5327690033955,-3835.7747691008412,-4012.970590848258,129.4756401616362,348,-4141.4194463890835,-4059.305904351119,-4065.3464855887296,-4088.6906121096436,37.36638086813235
181,0,10000,0.33565203348795575,0.021359134124916603,1.512923240661621,0.04162572408500937,distance,3,355,minkowski,660,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 355, 'model__metric': 'minkowski', 'model__leaf_size': 660, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2269.6619780073474,-2318.553846150876,-2352.4643294349376,-2313.5600511977204,33.987849216155226,140,-698.7949322107119,-702.9718104107392,-78.0945158103133,-493.2870861439215,293.5904340210986
182,0,10000,0.34817059834798175,0.031289482134680455,2.017773707707723,0.12863587643338315,uniform,3,1405,minkowski,90,kd_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 3, 'model__n_neighbors': 1405, 'model__metric': 'minkowski', 'model__leaf_size': 90, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-3638.1396973861088,-3695.3063833785513,-3354.6589130799202,-3562.70166461486,148.948195348833,316,-3712.576596592043,-3608.1216231943476,-3548.717054837156,-3623.1384248745157,67.73288519646633
183,0,10000,0.3958311080932617,0.0397211006187477,0.5975976785024008,0.0190967909839498,distance,1,655,chebyshev,330,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 655, 'model__metric': 'chebyshev', 'model__leaf_size': 330, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2499.906809062851,-2532.641709170848,-2709.492820290004,-2580.6804461745683,92.05927154180428,213,-720.0118503918702,-732.0526089323916,-92.1408952847988,-514.7351182030202,298.8596692980942
184,0,10000,0.3340432643890381,0.021909005431027313,1.0612483819325764,0.02394699931734053,distance,2,1855,cosine,810,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1855, 'model__metric': 'cosine', 'model__leaf_size': 810, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2433.916523765069,-2499.1803751438283,-2572.0794884049456,-2501.725462437948,56.43349656318756,194,-693.9437950893498,-699.0045254711733,-84.114712532817,-492.3543443644467,288.6764053359376
185,0,10000,0.36277341842651367,0.04158187395346735,0.723199208577474,0.10245298924430658,uniform,4,455,cosine,540,brute,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 455, 'model__metric': 'cosine', 'model__leaf_size': 540, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-3102.756289914706,-3151.948036122293,-2771.046587735697,-3008.583637924232,169.16036697552397,278,-3127.3900080117896,-3028.578190786112,-2916.092520021233,-3024.0202396063783,86.3220261462757
186,0,10000,0.4501163959503174,0.03583957648260187,1.1754937171936035,0.00956782830828493,uniform,2,1555,manhattan,750,ball_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 1555, 'model__metric': 'manhattan', 'model__leaf_size': 750, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-3579.002655120818,-3713.2646490372513,-3308.926940475398,-3533.7314148778223,168.14549163569978,312,-3716.6839753107147,-3611.3368448420406,-3472.5839702941357,-3600.20159681563,99.96398826154254
187,0,10000,0.3759247461954753,0.08615635783967318,2.0761208534240723,0.15565818954081842,distance,3,705,minkowski,180,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 705, 'model__metric': 'minkowski', 'model__leaf_size': 180, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2404.5427701127396,-2458.0165101171337,-2611.415126615958,-2491.324802281944,87.67791328303427,189,-707.0087447152436,-716.7255678045535,-92.02088384055695,-505.25173212011805,292.2252608749187
188,0,10000,0.4052855968475342,0.12714816908282853,1.343390703201294,0.08298024414370425,distance,4,1755,chebyshev,450,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 1755, 'model__metric': 'chebyshev', 'model__leaf_size': 450, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2762.3181348050225,-2854.539292489615,-3334.084051264767,-2983.6471595198013,250.6401095901932,274,-736.5806182085204,-755.9711493849304,-110.6077192952462,-534.3864956295656,299.76139025163076
189,0,10000,0.34968002637227374,0.00953893704875929,0.5867350896199545,0.0373785848109687,uniform,1,255,minkowski,630,ball_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 255, 'model__metric': 'minkowski', 'model__leaf_size': 630, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2676.1110393392282,-2722.3197072648445,-2448.247869492832,-2615.559538698968,119.80179808687534,220,-2748.5060635475315,-2655.4940529347055,-2553.938389721325,-2652.6461687345204,79.45744252050278
190,0,10000,0.3626573880513509,0.002091921317811795,0.5913201967875162,0.05081885831490926,distance,2,305,manhattan,660,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 305, 'model__metric': 'manhattan', 'model__leaf_size': 660, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2165.092190129273,-2249.7030921450723,-2240.111529714657,-2218.302270663001,37.82841983014428,102,-680.782558999173,-674.0245666809483,-81.71693004924313,-478.8413519097881,280.82292456706284
191,0,10000,0.5885067780812582,0.13086700758394168,0.8363596598307291,0.04095103205378931,uniform,1,1105,euclidean,930,brute,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 1105, 'model__metric': 'euclidean', 'model__leaf_size': 930, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-3400.0350505638803,-3460.782723973755,-3107.2224707538626,-3322.6800817638323,154.35685183532962,296,-3476.343914889226,-3369.8806033997066,-3278.3227026322543,-3374.849073640396,80.91812486841104
192,0,10000,0.5135430494944254,0.13263298300478027,2.575994332631429,0.046481602546390076,distance,3,755,minkowski,210,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 755, 'model__metric': 'minkowski', 'model__leaf_size': 210, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2418.7033384392143,-2477.5774545701697,-2643.7452571678814,-2513.342016725755,95.29006323118742,199,-707.9286274735607,-718.260780089848,-93.1162128980953,-506.43520682050126,292.29110078503817
193,0,10000,0.4447292486826579,0.15355665707326707,0.41627947489420575,0.03200571245273601,uniform,1,305,manhattan,780,brute,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 305, 'model__metric': 'manhattan', 'model__leaf_size': 780, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2739.7697402527133,-2797.649049495113,-2502.458010063301,-2679.958933270376,127.71697071811356,232,-2809.7754486924105,-2721.588662308854,-2610.75499549955,-2714.0397021669382,81.42491550171052
194,0,10000,0.5133073329925537,0.02926937142857882,1.5258053143819172,0.08247649342318644,distance,1,1955,chebyshev,930,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 1955, 'model__metric': 'chebyshev', 'model__leaf_size': 930, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2788.1204956086995,-2890.299031947168,-3389.8789725140814,-3022.7661666899826,262.9182033410133,281,-739.0231794230775,-757.8251012894812,-115.45245466232636,-537.4335784582951,298.48442694893265
195,0,10000,0.5726854006449381,0.07459126495982428,1.5164635181427002,0.20997919234596857,distance,3,1555,euclidean,270,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 1555, 'model__metric': 'euclidean', 'model__leaf_size': 270, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2560.0631346331897,-2671.012862375304,-2921.693249177838,-2717.589748728777,151.26387472048555,238,-714.1877265706224,-728.5885004450985,-107.32198241387476,-516.6994031431985,289.5332450966455
196,0,10000,0.6011574268341064,0.08658676714512353,0.73369034131368,0.10571298236065202,uniform,4,205,euclidean,570,ball_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 205, 'model__metric': 'euclidean', 'model__leaf_size': 570, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2649.452066182228,-2659.9600096595022,-2428.365792188975,-2579.2592893435685,106.78401825394376,210,-2685.5897594637513,-2599.3938296268648,-2519.9984471617895,-2601.660678750802,67.62137054306862
197,0,10000,0.36224762598673504,0.02453370165002922,0.9155457019805908,0.12320734848646867,uniform,1,1105,cosine,330,brute,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 1105, 'model__metric': 'cosine', 'model__leaf_size': 330, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-3601.6318653584813,-3649.206822220683,-3266.962463938701,-3505.933717172622,170.09073859610555,307,-3641.6061013341155,-3524.4533450630133,-3436.381593770237,-3534.1470133891216,84.06247688642677
198,0,10000,0.5412220160166422,0.03661534667985707,1.5995649496714275,0.0053142103137626745,uniform,3,1805,manhattan,600,ball_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 3, 'model__n_neighbors': 1805, 'model__metric': 'manhattan', 'model__leaf_size': 600, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-3685.356802660876,-3830.7772602190967,-3438.3322527266573,-3651.488771868877,161.9949661949018,329,-3829.039403330915,-3726.0731903661285,-3606.894765099779,-3720.6691195989406,90.77063790805613
199,0,10000,0.8017163276672363,0.01550459447654679,0.9168831507364908,0.13892018329242797,uniform,1,905,chebyshev,180,auto,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 905, 'model__metric': 'chebyshev', 'model__leaf_size': 180, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-3615.6003053344007,-3623.3315235390937,-3332.8526328875982,-3523.928153920364,135.1476574891068,311,-3651.861719652628,-3578.725463927608,-3557.014091464395,-3595.867091681543,40.57416825825843
200,1,20000,1.0277372201283772,0.019279669007025695,3.218974749247233,0.03318875698373856,distance,2,1755,minkowski,870,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1755, 'model__metric': 'minkowski', 'model__leaf_size': 870, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2254.9172217386104,-2301.4922644119424,-2579.9568208176006,-2378.7887689893846,143.5124790329528,164,-805.7747194958073,-822.7422089846563,-91.57402505638264,-573.3636511789488,340.7471269669832
201,1,20000,0.7787136236826578,0.12575240290880943,3.688577651977539,0.3122991833787666,distance,1,1855,minkowski,720,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 1855, 'model__metric': 'minkowski', 'model__leaf_size': 720, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2251.895969817799,-2309.9296583379833,-2507.431200628997,-2356.4189429282596,109.37855893705381,159,-797.0001764161806,-811.5703023161078,-101.79745112480764,-570.1226432856987,331.2093359710608
202,1,20000,0.8692757288614908,0.13342134666743197,1.0767206350962322,0.06232796743608447,uniform,3,355,euclidean,930,brute,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 3, 'model__n_neighbors': 355, 'model__metric': 'euclidean', 'model__leaf_size': 930, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2605.3817323985922,-2603.3826916494463,-2387.0140756329156,-2531.926166560318,102.4715720372989,200,-2595.7667359289617,-2552.6788878172656,-2417.865752559307,-2522.1037921018446,75.77738153951519
203,1,20000,0.6302255789438883,0.12591863270139095,1.1195391019185383,0.10147411703469587,uniform,4,205,chebyshev,720,auto,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 205, 'model__metric': 'chebyshev', 'model__leaf_size': 720, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2649.456262943367,-2612.0439060979265,-2450.9273883485907,-2570.8091857966283,86.1342174775772,205,-2610.716260589442,-2570.9105941063162,-2490.5922071222512,-2557.4063539393364,49.961454690676085
204,1,20000,0.5122434298197428,0.019967264748658602,10.08275564511617,0.09451851866273474,distance,4,1355,minkowski,480,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 1355, 'model__metric': 'minkowski', 'model__leaf_size': 480, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2260.7357475344024,-2297.660127751968,-2577.7088931061344,-2378.7015894641686,141.5245152868037,163,-812.5062765426756,-831.3154938535819,-89.91545954172432,-577.9124099793272,345.15138165860157
205,1,20000,0.5980565547943115,0.0521211346678231,1.1534330050150554,0.13608499434938343,uniform,1,355,minkowski,30,kd_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 355, 'model__metric': 'minkowski', 'model__leaf_size': 30, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2571.0355780648483,-2573.944484730163,-2338.2187599041595,-2494.3996075663904,110.4429213571927,190,-2571.2646294326373,-2524.158358958973,-2363.8864209633407,-2486.4364697849837,88.76424215912178
206,1,20000,0.43152014414469403,0.012449419721413493,0.8940262794494629,0.012282903193657185,uniform,4,355,manhattan,810,brute,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 355, 'model__metric': 'manhattan', 'model__leaf_size': 810, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2571.0982332036024,-2573.892921827394,-2338.2139205469844,-2494.4016918593265,110.44732530868409,191,-2571.3880597014927,-2524.098349219294,-2363.869051162899,-2486.451820027895,88.8030802631282
207,1,20000,0.4520402749379476,0.03046831952131549,2.525147040685018,0.061037052659451765,distance,4,1755,manhattan,510,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 1755, 'model__metric': 'manhattan', 'model__leaf_size': 510, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2239.722879010302,-2297.3465033384923,-2484.5723169010066,-2340.547233083267,104.5228494850425,154,-795.89106536774,-810.1162815726952,-100.69367081587957,-568.9003392521049,331.1230410488238
208,1,20000,0.4938356081644694,0.019196781061589566,1.6584156354268391,0.004853769664113367,distance,2,1605,minkowski,90,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1605, 'model__metric': 'minkowski', 'model__leaf_size': 90, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2236.231061649623,-2279.987312115847,-2545.535296205693,-2353.9178899903877,136.666443423948,156,-808.0373883777831,-826.908996263445,-90.38275340783264,-575.1097126830203,342.84029633069156
209,1,20000,0.5603260199228922,0.031131403884604284,2.4915176232655845,0.03526306669915296,distance,1,1605,euclidean,480,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 1605, 'model__metric': 'euclidean', 'model__leaf_size': 480, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2236.6648672785586,-2282.194210092031,-2545.5352309457935,-2354.7981027721275,136.14629218163265,158,-804.0997917534818,-820.9733325763051,-89.80066423325627,-571.624596187681,340.7706023588219
210,1,20000,0.5378789107004801,0.03504289419145768,2.3522584438323975,0.06551782867612084,distance,2,1605,euclidean,90,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1605, 'model__metric': 'euclidean', 'model__leaf_size': 90, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2236.661429349279,-2282.1791046266544,-2545.5357790479165,-2354.7921043412834,136.15022774153212,157,-804.100152128831,-820.975992885311,-89.80066404681227,-571.6256030203182,340.7713332651154
211,1,20000,0.5053112506866455,0.05045424616551294,2.3966333866119385,0.08425460347522708,distance,1,1705,minkowski,60,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 1705, 'model__metric': 'minkowski', 'model__leaf_size': 60, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2233.557916999783,-2290.881203116845,-2473.128625563525,-2332.5225818933845,102.14053854123985,151,-795.2793849507883,-809.3130095521742,-100.129895710621,-568.2407634045279,331.0539472600802
212,1,20000,0.5009001890818278,0.011995198263215571,2.985745827356974,0.0290378410355514,distance,3,1555,euclidean,270,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 1555, 'model__metric': 'euclidean', 'model__leaf_size': 270, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2231.045191704517,-2275.2304104793657,-2533.467827748103,-2346.5811433106624,133.3743053829087,155,-803.7038205374016,-820.1998343356242,-89.24395764291708,-571.049204171981,340.75431159415217
213,1,20000,0.48606594403584796,0.016165995751754675,2.570315678914388,0.06231454323286509,distance,1,1655,minkowski,870,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 1655, 'model__metric': 'minkowski', 'model__leaf_size': 870, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2227.53329470716,-2284.302353244209,-2461.2726773215186,-2324.3694417576294,99.54079040839507,149,-794.7114858674449,-808.5201831340638,-99.57094125506097,-567.6008700855232,330.9951467326331
214,1,20000,0.4928402900695801,0.061751772908822625,3.139092048009237,0.20580700851124648,distance,2,1505,euclidean,600,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1505, 'model__metric': 'euclidean', 'model__leaf_size': 600, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2224.676789964151,-2268.6287839234537,-2521.060626039205,-2338.12206664227,130.59564012354863,153,-803.1277981337256,-819.4402154252679,-88.62984441333178,-570.3992859907751,340.7275254196081
215,1,20000,0.4728298981984456,0.04400053122582264,0.868589719136556,0.10640417148154953,uniform,2,305,euclidean,120,kd_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 305, 'model__metric': 'euclidean', 'model__leaf_size': 120, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2568.1083541141,-2563.4268925253177,-2364.159549069661,-2498.5649319030263,95.0581724404919,192,-2551.271989750563,-2511.9807781260106,-2383.388540697124,-2482.213769524566,71.69736962784866
216,1,20000,0.4594533443450928,0.012382978152481813,2.89074436823527,0.02278479689612327,distance,2,1455,minkowski,150,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1455, 'model__metric': 'minkowski', 'model__leaf_size': 150, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2218.0316603322162,-2261.6105164830724,-2507.402699456612,-2329.0149587573,127.38764644372685,150,-802.4970397326791,-818.7154505090016,-88.0678611848197,-569.7601171421669,340.67220931464914
217,1,20000,0.45261867841084796,0.025742235132093737,3.088414986928304,0.08364034275505884,distance,3,1555,manhattan,840,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 1555, 'model__metric': 'manhattan', 'model__leaf_size': 840, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2214.8952617783843,-2270.7225356609156,-2437.2272652755923,-2307.6150209049642,94.44106291009359,136,-793.3495107400195,-807.0032735585457,-98.34952055420229,-566.2341016175892,330.891313684138
218,1,20000,0.4685820738474528,0.03406189435795952,0.920701265335083,0.030019670053160443,uniform,1,305,manhattan,780,brute,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 305, 'model__metric': 'manhattan', 'model__leaf_size': 780, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2528.4210409565544,-2530.9521211137508,-2304.8097524506547,-2454.7276381736533,106.01298957024427,179,-2525.4612816959766,-2478.970773367695,-2323.209984839785,-2442.547346634485,86.49237454344332
219,1,20000,0.4457364082336426,0.028780814451931556,2.1629436016082764,0.049983466464451246,distance,2,1355,minkowski,210,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1355, 'model__metric': 'minkowski', 'model__leaf_size': 210, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2204.561178903108,-2247.837744652486,-2479.387987236925,-2310.59563693084,120.65476486558438,139,-801.0847059185851,-817.2940858596298,-86.91507667213611,-568.4312894834503,340.54767987232117
220,1,20000,0.47269217173258465,0.011318094367967827,2.471907377243042,0.1396585299274383,distance,1,1455,manhattan,960,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 1455, 'model__metric': 'manhattan', 'model__leaf_size': 960, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2201.7669847232637,-2256.557099473786,-2412.8238051886024,-2290.382629795217,89.4217357707439,131,-791.913322308256,-805.1663404589158,-97.06169171371222,-564.7137848269614,330.72422627462873
221,1,20000,0.6242780685424805,0.03198083889374179,5.305790265401204,0.06541501432891388,distance,3,1155,minkowski,690,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 1155, 'model__metric': 'minkowski', 'model__leaf_size': 690, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2210.6606791938466,-2245.4012072926907,-2473.483499834722,-2309.848462107086,116.57342536570434,138,-806.342289667419,-823.4814633326133,-86.28911289019469,-572.037621963409,343.54732654916637
222,1,20000,0.5669349829355875,0.03136327129355083,1.454647143681844,0.021885237122198444,distance,1,805,chebyshev,30,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 805, 'model__metric': 'chebyshev', 'model__leaf_size': 30, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2223.5539745669803,-2259.313954932448,-2471.0648648693364,-2317.9775981229213,109.22904826968157,143,-813.7094893245185,-829.5635909173049,-84.65928732414709,-575.9774558553235,347.47469469583984
223,1,20000,0.5380557378133138,0.02729917908524184,2.9036285082499185,0.03540080333248395,distance,4,1405,manhattan,330,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 1405, 'model__metric': 'manhattan', 'model__leaf_size': 330, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2194.7389644178425,-2249.052461763585,-2401.1052354869225,-2281.632220556117,87.34162799404002,127,-791.1396372805227,-804.1289418716253,-96.36842964250292,-563.8790029315503,330.62242574799274
224,1,20000,0.43420934677124023,0.01461569111194577,1.273059606552124,0.030787050191302227,uniform,3,255,euclidean,540,ball_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 3, 'model__n_neighbors': 255, 'model__metric': 'euclidean', 'model__leaf_size': 540, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2520.7905755281413,-2519.61579040257,-2335.4759817158183,-2458.62744921551,87.08255849295541,180,-2501.6431772559017,-2469.995475180997,-2340.6493206447813,-2437.4293243605603,69.64276033719077
225,1,20000,0.5540653864542643,0.09290914884653391,2.2360405921936035,0.01581635689366154,distance,4,1255,euclidean,570,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 1255, 'model__metric': 'euclidean', 'model__leaf_size': 570, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2191.4656695743333,-2232.9945496601026,-2450.224261453813,-2291.5614935627495,113.46531748052547,132,-799.7581625072959,-815.7536726066138,-85.65260876972971,-567.0548146278799,340.4653941686819
226,1,20000,0.5042603015899658,0.07485592381151568,1.3037238121032715,0.07786394072133997,distance,2,755,chebyshev,60,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 755, 'model__metric': 'chebyshev', 'model__leaf_size': 60, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2212.2276760127,-2249.9648702253667,-2450.429753866685,-2304.207433368251,104.53627509377243,134,-812.5069919301308,-828.3616501772876,-83.96122044119494,-574.9432875162045,347.23708057461295
