,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__min_impurity_decrease,param_model__max_samples,param_model__max_features,param_model__max_depth,param_model__criterion,param_model__bootstrap,param_model,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,0,10000,25.073867321014404,0.06727734192772947,0.06831526756286621,0.0005219596768868248,250,2,5,0.0001,0.9,0.5,20,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 250, 'model__min_samples_split': 2, 'model__min_samples_leaf': 5, 'model__min_impurity_decrease': 0.0001, 'model__max_samples': 0.9, 'model__max_features': 0.5, 'model__max_depth': 20, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-1975.4563804380439,-2076.1759681968197,-1963.6358415841582,-2005.089396739674,50.49690925094967,58,-1835.5383408340833,-1831.2815874587457,-1847.068192919292,-1837.9627070707072,6.668952527881126
1,0,10000,0.8039201100667318,0.010598967811626238,0.06703591346740723,0.00034407515555497423,300,62,29,0.001,,0.8,20,squared_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 300, 'model__min_samples_split': 62, 'model__min_samples_leaf': 29, 'model__min_impurity_decrease': 0.001, 'model__max_samples': None, 'model__max_features': 0.8, 'model__max_depth': 20, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",-2155.5892848488534,-2248.4928488317714,-2173.561183171931,-2192.5477722841856,40.23378327368029,93,-2117.9300350457643,-2107.0847646989287,-2152.710926583688,-2125.908575442794,19.462433767540276
2,0,10000,0.08370272318522136,0.006796823419829702,0.0,0.0,500,82,37,0.001,0.9,0.3,40,absolute_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 500, 'model__min_samples_split': 82, 'model__min_samples_leaf': 37, 'model__min_impurity_decrease': 0.001, 'model__max_samples': 0.9, 'model__max_features': 0.3, 'model__max_depth': 40, 'model__criterion': 'absolute_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
3,0,10000,0.4638771216074626,0.009318700540695276,0.062149604161580406,0.0005591822794402373,300,32,17,0.0001,0.5,0.8,80,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 300, 'model__min_samples_split': 32, 'model__min_samples_leaf': 17, 'model__min_impurity_decrease': 0.0001, 'model__max_samples': 0.5, 'model__max_features': 0.8, 'model__max_depth': 80, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2222.2606900500386,-2319.418049788421,-2226.6872148583507,-2256.1219848989367,44.79354420255958,108,-2202.695317286883,-2186.8671114301137,-2238.8826908219985,-2209.4817065129987,21.77072091770074
4,0,10000,10.992442528406778,0.09617553926766197,0.027349392573038738,0.0032771643951877353,100,12,37,0.001,0.7,1.0,60,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 100, 'model__min_samples_split': 12, 'model__min_samples_leaf': 37, 'model__min_impurity_decrease': 0.001, 'model__max_samples': 0.7, 'model__max_features': 1.0, 'model__max_depth': 60, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2364.6853015301526,-2490.505256525653,-2349.8438238823883,-2401.6781273127312,63.10183054845596,140,-2377.562778277828,-2384.269908490849,-2402.906704920492,-2388.2464638963897,10.72189035220884
5,0,10000,0.3131546179453532,0.018904289432879563,0.044709364573160805,0.003918796295410559,200,82,17,0.01,0.9,0.3,20,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 200, 'model__min_samples_split': 82, 'model__min_samples_leaf': 17, 'model__min_impurity_decrease': 0.01, 'model__max_samples': 0.9, 'model__max_features': 0.3, 'model__max_depth': 20, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2889.1421163421032,-2961.3084775490697,-2754.912517421964,-2868.4543704377124,85.52118728576737,190,-2855.793266551242,-2816.293283336491,-2833.8370602556633,-2835.3078700477986,16.15930340030954
6,0,10000,0.2578980127970378,0.004745894673160984,0.036840359369913735,0.005880309719426678,150,52,25,0.0001,0.7,log2,40,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 150, 'model__min_samples_split': 52, 'model__min_samples_leaf': 25, 'model__min_impurity_decrease': 0.0001, 'model__max_samples': 0.7, 'model__max_features': 'log2', 'model__max_depth': 40, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2668.5273744945334,-2787.966154973173,-2602.7625500520608,-2686.418693173256,76.66015167387192,167,-2637.497739687034,-2663.762378052954,-2670.290060505278,-2657.183392748422,14.172658228424462
7,0,10000,0.08986298243204753,0.01553112899638534,0.0,0.0,150,92,25,0.001,0.7,sqrt,60,squared_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 150, 'model__min_samples_split': 92, 'model__min_samples_leaf': 25, 'model__min_impurity_decrease': 0.001, 'model__max_samples': 0.7, 'model__max_features': 'sqrt', 'model__max_depth': 60, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
8,0,10000,57.832409620285034,0.38753322747781394,0.14174946149190268,0.042829369097478115,500,12,13,0.01,0.7,1.0,80,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 500, 'model__min_samples_split': 12, 'model__min_samples_leaf': 13, 'model__min_impurity_decrease': 0.01, 'model__max_samples': 0.7, 'model__max_features': 1.0, 'model__max_depth': 80, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2076.8438247824784,-2182.4547788778877,-2088.0906312631264,-2115.796411641164,47.357689315834904,87,-2050.5198301830183,-2021.525990849085,-2046.3940142514255,-2039.4799450945095,12.806611419118516
9,0,10000,0.07883063952128093,0.006935317926629842,0.0,0.0,150,62,9,0.01,0.9,0.3,60,squared_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 150, 'model__min_samples_split': 62, 'model__min_samples_leaf': 9, 'model__min_impurity_decrease': 0.01, 'model__max_samples': 0.9, 'model__max_features': 0.3, 'model__max_depth': 60, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
10,0,10000,0.08332506815592448,0.010773814104570149,0.0,0.0,550,82,9,0.001,0.5,1.0,40,absolute_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 550, 'model__min_samples_split': 82, 'model__min_samples_leaf': 9, 'model__min_impurity_decrease': 0.001, 'model__max_samples': 0.5, 'model__max_features': 1.0, 'model__max_depth': 40, 'model__criterion': 'absolute_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
11,0,10000,0.49652965863545734,0.01695612096767225,0.08103728294372559,0.0021431893387417987,550,92,33,0.001,0.5,log2,60,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 550, 'model__min_samples_split': 92, 'model__min_samples_leaf': 33, 'model__min_impurity_decrease': 0.001, 'model__max_samples': 0.5, 'model__max_features': 'log2', 'model__max_depth': 60, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2896.353897035083,-2979.021287649926,-2780.559543293985,-2885.3115759929974,81.39703366297844,192,-2874.5418420080186,-2848.790585705144,-2880.8438411970455,-2868.058756303403,13.865438978441382
12,0,10000,44.19912465413412,0.6673013936927934,0.11246895790100098,0.01945182245140089,450,62,1,0.001,,sqrt,40,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 450, 'model__min_samples_split': 62, 'model__min_samples_leaf': 1, 'model__min_impurity_decrease': 0.001, 'model__max_samples': None, 'model__max_features': 'sqrt', 'model__max_depth': 40, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2197.964682468247,-2307.0880824749142,-2182.9823705703902,-2229.3450451711838,55.31185710350651,102,-2136.392115378205,-2137.983835216855,-2156.5906025602562,-2143.6555177184387,9.169540443226587
13,0,10000,0.08988404273986816,0.008375812011786174,0.0,0.0,150,22,25,0.0001,0.9,0.3,60,squared_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 150, 'model__min_samples_split': 22, 'model__min_samples_leaf': 25, 'model__min_impurity_decrease': 0.0001, 'model__max_samples': 0.9, 'model__max_features': 0.3, 'model__max_depth': 60, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
14,0,10000,9.856364409128824,0.11194708199395491,0.033622026443481445,0.002171125781370481,150,82,37,0.01,0.7,0.5,40,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 150, 'model__min_samples_split': 82, 'model__min_samples_leaf': 37, 'model__min_impurity_decrease': 0.01, 'model__max_samples': 0.7, 'model__max_features': 0.5, 'model__max_depth': 40, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2660.827318731873,-2801.0716791679165,-2608.0430903090305,-2689.9806960696064,81.4552989348981,168,-2658.8124932493247,-2677.1240614061403,-2688.135560556055,-2674.6907050705067,12.094116651245164
15,0,10000,0.08535035451253255,0.009454038706990561,0.0,0.0,150,32,21,0.0001,0.7,1.0,40,absolute_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 150, 'model__min_samples_split': 32, 'model__min_samples_leaf': 21, 'model__min_impurity_decrease': 0.0001, 'model__max_samples': 0.7, 'model__max_features': 1.0, 'model__max_depth': 40, 'model__criterion': 'absolute_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
16,0,10000,0.08295671145121257,0.010912101206223043,0.0,0.0,450,22,33,0.0001,0.9,0.8,20,squared_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 450, 'model__min_samples_split': 22, 'model__min_samples_leaf': 33, 'model__min_impurity_decrease': 0.0001, 'model__max_samples': 0.9, 'model__max_features': 0.8, 'model__max_depth': 20, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
17,0,10000,0.44931530952453613,0.006642301027147047,0.06566826502482097,0.00025256562337849743,500,62,37,0.0001,0.7,0.3,40,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 500, 'model__min_samples_split': 62, 'model__min_samples_leaf': 37, 'model__min_impurity_decrease': 0.0001, 'model__max_samples': 0.7, 'model__max_features': 0.3, 'model__max_depth': 40, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-3216.350817319712,-3323.4726221773963,-3085.9455419115197,-3208.5896604695427,97.1251945743147,200,-3196.056961917535,-3178.1184753006387,-3194.409913134279,-3189.528450117484,8.096041683620994
18,0,10000,0.2329246997833252,0.011761013277221469,0.039432525634765625,0.007090953280625699,150,62,5,0.0001,0.7,0.3,60,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 150, 'model__min_samples_split': 62, 'model__min_samples_leaf': 5, 'model__min_impurity_decrease': 0.0001, 'model__max_samples': 0.7, 'model__max_features': 0.3, 'model__max_depth': 60, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2563.650749399647,-2660.5174268158785,-2478.650090875931,-2567.6060890304857,74.29968821904036,155,-2514.591471570231,-2520.4353352708586,-2520.711486865736,-2518.5794312356084,2.822166029293369
19,0,10000,1.2107289632161458,0.026156709809665515,0.11931363741556804,0.0010303148730864543,550,42,13,0.001,0.9,1.0,60,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 550, 'model__min_samples_split': 42, 'model__min_samples_leaf': 13, 'model__min_impurity_decrease': 0.001, 'model__max_samples': 0.9, 'model__max_features': 1.0, 'model__max_depth': 60, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2071.2583533283714,-2169.0693906198994,-2093.2582287141013,-2111.1953242207906,41.89713037447191,86,-2016.5292138334837,-2007.6363234776738,-2044.7507833837074,-2022.9721068982883,15.822008654877393
20,0,10000,0.09496204058329265,0.015045694909813223,0.0,0.0,100,42,29,0.001,0.5,0.3,80,absolute_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 100, 'model__min_samples_split': 42, 'model__min_samples_leaf': 29, 'model__min_impurity_decrease': 0.001, 'model__max_samples': 0.5, 'model__max_features': 0.3, 'model__max_depth': 80, 'model__criterion': 'absolute_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
21,0,10000,0.8193514347076416,0.01636772402897715,0.09965554873148601,0.002921162059001834,550,32,33,0.0001,0.7,0.8,40,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 550, 'model__min_samples_split': 32, 'model__min_samples_leaf': 33, 'model__min_impurity_decrease': 0.0001, 'model__max_samples': 0.7, 'model__max_features': 0.8, 'model__max_depth': 40, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2369.8561758709498,-2453.166273051715,-2345.7660903768037,-2389.5961797664895,46.01413279271217,138,-2351.978785842992,-2335.390755643703,-2382.6297306669458,-2356.666424051213,19.568012235789723
22,0,10000,267.71416370073956,1.1356984134608827,0.21041170756022134,0.0029905790031563165,700,22,1,0.01,,0.8,60,absolute_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 700, 'model__min_samples_split': 22, 'model__min_samples_leaf': 1, 'model__min_impurity_decrease': 0.01, 'model__max_samples': None, 'model__max_features': 0.8, 'model__max_depth': 60, 'model__criterion': 'absolute_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",-1787.8486258625865,-1867.1625862586257,-1765.5329495092367,-1806.8480538768163,43.61100369634644,15,-1397.1112935579274,-1393.7893613647082,-1399.5995889588958,-1396.8334146271773,2.380139869724884
23,0,10000,0.7521892388661703,0.011766671412719119,0.12932562828063965,0.00035688582897237174,700,52,9,0.001,0.5,0.5,80,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 700, 'model__min_samples_split': 52, 'model__min_samples_leaf': 9, 'model__min_impurity_decrease': 0.001, 'model__max_samples': 0.5, 'model__max_features': 0.5, 'model__max_depth': 80, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2297.2455216306153,-2399.3596844487897,-2302.033998667806,-2332.879734915737,47.04905344794839,122,-2271.307595947017,-2274.406825665758,-2320.58809261674,-2288.7675047431717,22.53609942110658
24,0,10000,17.300992647806805,0.1783807147302358,0.04844395319620768,0.0005992242132626152,200,62,1,0.01,0.9,log2,60,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 200, 'model__min_samples_split': 62, 'model__min_samples_leaf': 1, 'model__min_impurity_decrease': 0.01, 'model__max_samples': 0.9, 'model__max_features': 'log2', 'model__max_depth': 60, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2207.2750502550252,-2335.206392889289,-2198.895868586859,-2247.125770577057,62.37627589364131,107,-2155.3920150765075,-2164.1095597059707,-2182.479799729973,-2167.3271248374836,11.290159827323828
25,0,10000,0.08208600680033366,0.0108121990485461,0.0,0.0,250,22,29,0.01,0.5,1.0,20,absolute_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 250, 'model__min_samples_split': 22, 'model__min_samples_leaf': 29, 'model__min_impurity_decrease': 0.01, 'model__max_samples': 0.5, 'model__max_features': 1.0, 'model__max_depth': 20, 'model__criterion': 'absolute_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
26,0,10000,0.08347900708516438,0.006584752290061016,0.0,0.0,350,52,17,0.0,0.9,1.0,80,squared_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 350, 'model__min_samples_split': 52, 'model__min_samples_leaf': 17, 'model__min_impurity_decrease': 0.0, 'model__max_samples': 0.9, 'model__max_features': 1.0, 'model__max_depth': 80, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
27,0,10000,260.1979983647664,1.1775144970391973,0.14939665794372559,0.0041808821849277375,750,52,37,0.001,,0.8,20,absolute_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 750, 'model__min_samples_split': 52, 'model__min_samples_leaf': 37, 'model__min_impurity_decrease': 0.001, 'model__max_samples': None, 'model__max_features': 0.8, 'model__max_depth': 20, 'model__criterion': 'absolute_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",-2241.2751791179116,-2343.6336585658564,-2226.4214695469545,-2270.4434357435744,52.1073552683053,111,-2232.560125012501,-2217.891381538154,-2238.4937381738173,-2229.6484149081575,8.659207682560378
28,0,10000,0.3046890099843343,0.013957055084346694,0.05385573705037435,0.0010957192444420152,200,2,5,0.0,0.5,log2,80,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 5, 'model__min_impurity_decrease': 0.0, 'model__max_samples': 0.5, 'model__max_features': 'log2', 'model__max_depth': 80, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2168.013741822757,-2257.147543845635,-2156.6193020542732,-2193.9268625742216,44.94514597243788,94,-2074.65871763585,-2075.9242593573495,-2113.505504878441,-2088.0294939572136,18.021667483080783
29,0,10000,0.6185589631398519,0.007705994279534169,0.08191935221354167,0.000365412561913635,550,42,37,0.001,,0.3,20,squared_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 550, 'model__min_samples_split': 42, 'model__min_samples_leaf': 37, 'model__min_impurity_decrease': 0.001, 'model__max_samples': None, 'model__max_features': 0.3, 'model__max_depth': 20, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",-2941.2116428004774,-3065.288729041134,-2866.0457200424125,-2957.515363961342,82.15352559480554,195,-2910.8525089663417,-2924.863560177036,-2949.089072039441,-2928.268380394273,15.794583236974034
30,0,10000,1.104754130045573,0.005844722200061711,0.1269075075785319,0.0007352630638259957,600,62,17,0.0,,0.5,20,squared_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 600, 'model__min_samples_split': 62, 'model__min_samples_leaf': 17, 'model__min_impurity_decrease': 0.0, 'model__max_samples': None, 'model__max_features': 0.5, 'model__max_depth': 20, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",-2213.365238366688,-2292.972968160707,-2202.5912545951187,-2236.309820374171,40.30759994001622,103,-2154.2231978995583,-2142.899923431112,-2184.2658682771066,-2160.4629965359254,17.45444859278535
31,0,10000,0.09396799405415852,0.018814302556007478,0.0,0.0,250,12,37,0.0,0.9,sqrt,80,absolute_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 250, 'model__min_samples_split': 12, 'model__min_samples_leaf': 37, 'model__min_impurity_decrease': 0.0, 'model__max_samples': 0.9, 'model__max_features': 'sqrt', 'model__max_depth': 80, 'model__criterion': 'absolute_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
32,0,10000,23.65216525395711,0.17440856755487721,0.09105181694030762,0.0005492711835034955,600,62,37,0.01,0.5,0.5,60,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 600, 'model__min_samples_split': 62, 'model__min_samples_leaf': 37, 'model__min_impurity_decrease': 0.01, 'model__max_samples': 0.5, 'model__max_features': 0.5, 'model__max_depth': 60, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2761.2984513451347,-2884.268087308731,-2696.645903090309,-2780.737480581391,77.81999698431815,183,-2753.7650620062004,-2748.3791429142916,-2795.370083008301,-2765.838095976265,20.997709790378554
33,0,10000,0.08435908953348796,0.006558422204038758,0.0,0.0,100,72,9,0.0001,0.9,1.0,80,squared_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 100, 'model__min_samples_split': 72, 'model__min_samples_leaf': 9, 'model__min_impurity_decrease': 0.0001, 'model__max_samples': 0.9, 'model__max_features': 1.0, 'model__max_depth': 80, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
34,0,10000,0.24747228622436523,0.008123192184555811,0.02810041109720866,0.001391584828184771,100,42,17,0.0,0.7,0.8,40,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 100, 'model__min_samples_split': 42, 'model__min_samples_leaf': 17, 'model__min_impurity_decrease': 0.0, 'model__max_samples': 0.7, 'model__max_features': 0.8, 'model__max_depth': 40, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2177.832465399144,-2269.8506961146913,-2191.9859108858805,-2213.2230241332386,40.45656049242415,99,-2150.382434283493,-2137.795062901144,-2183.666044518004,-2157.281180567547,19.351679752111032
35,0,10000,0.3250986735026042,0.008422005837151268,0.03446038564046224,0.0024948937034785412,150,22,37,0.001,0.7,1.0,60,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 150, 'model__min_samples_split': 22, 'model__min_samples_leaf': 37, 'model__min_impurity_decrease': 0.001, 'model__max_samples': 0.7, 'model__max_features': 1.0, 'model__max_depth': 60, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2341.9767215974516,-2459.8144633871634,-2346.070957753442,-2382.620714246019,54.60980908392862,134,-2336.9756170048145,-2348.570293301127,-2371.464535847366,-2352.3368153844362,14.329721960202452
36,0,10000,0.08487200736999512,0.00682386889964426,0.0,0.0,600,72,25,0.0,0.5,0.5,20,squared_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 600, 'model__min_samples_split': 72, 'model__min_samples_leaf': 25, 'model__min_impurity_decrease': 0.0, 'model__max_samples': 0.5, 'model__max_features': 0.5, 'model__max_depth': 20, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
37,0,10000,55.235511223475136,0.21463624766827222,0.12749902407328287,0.0006632868669503046,550,42,1,0.0,0.9,0.5,40,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 550, 'model__min_samples_split': 42, 'model__min_samples_leaf': 1, 'model__min_impurity_decrease': 0.0, 'model__max_samples': 0.9, 'model__max_features': 0.5, 'model__max_depth': 40, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2058.8445337261,-2161.653027029976,-2052.50600060006,-2091.001187118712,50.025367649374495,81,-1971.283401385593,-1958.5268307285276,-1981.0341716444373,-1970.2814679195192,9.215855965999564
38,0,10000,0.08435304959615071,0.008059072254865516,0.0,0.0,100,22,9,0.01,0.7,1.0,40,squared_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 100, 'model__min_samples_split': 22, 'model__min_samples_leaf': 9, 'model__min_impurity_decrease': 0.01, 'model__max_samples': 0.7, 'model__max_features': 1.0, 'model__max_depth': 40, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
39,0,10000,143.60193991661072,0.9490263483230403,0.07343212763468425,0.00021862609591530898,350,92,37,0.0001,,1.0,40,absolute_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 350, 'model__min_samples_split': 92, 'model__min_samples_leaf': 37, 'model__min_impurity_decrease': 0.0001, 'model__max_samples': None, 'model__max_features': 1.0, 'model__max_depth': 40, 'model__criterion': 'absolute_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",-2204.8186074321716,-2299.0176717671766,-2207.8654386867256,-2237.2339059620244,43.70542363729268,104,-2200.7420633491924,-2163.010213021302,-2204.4575791864904,-2189.4032851856614,18.724261590943424
40,0,10000,0.07904712359110515,0.010242456002261188,0.0,0.0,300,72,25,0.0,0.5,0.8,60,absolute_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 300, 'model__min_samples_split': 72, 'model__min_samples_leaf': 25, 'model__min_impurity_decrease': 0.0, 'model__max_samples': 0.5, 'model__max_features': 0.8, 'model__max_depth': 60, 'model__criterion': 'absolute_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
41,0,10000,133.40479771296182,0.17983064428161277,0.11649378140767415,0.0012442638628617968,750,82,25,0.01,,0.3,20,absolute_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 750, 'model__min_samples_split': 82, 'model__min_samples_leaf': 25, 'model__min_impurity_decrease': 0.01, 'model__max_samples': None, 'model__max_features': 0.3, 'model__max_depth': 20, 'model__criterion': 'absolute_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",-2852.7499967996796,-2997.750500650065,-2780.276800880088,-2876.925766109944,90.41406007628781,191,-2839.90203760376,-2845.4955143514353,-2863.6267288728873,-2849.6747602760274,10.126362174295856
42,0,10000,93.97000829378764,0.28448028500052586,0.11788042386372884,0.0013503128654952774,600,72,13,0.0,0.9,1.0,40,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 600, 'model__min_samples_split': 72, 'model__min_samples_leaf': 13, 'model__min_impurity_decrease': 0.0, 'model__max_samples': 0.9, 'model__max_features': 1.0, 'model__max_depth': 40, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2153.820306530653,-2260.2398594859483,-2169.4329355435543,-2194.497700520052,46.92165204037129,95,-2152.754775352535,-2120.376922942294,-2146.9642432993296,-2140.031980531386,14.097837469808264
43,0,10000,15.543418248494467,0.1902165070756627,0.07088009516398112,0.000889050836493737,450,22,29,0.001,0.5,log2,40,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 450, 'model__min_samples_split': 22, 'model__min_samples_leaf': 29, 'model__min_impurity_decrease': 0.001, 'model__max_samples': 0.5, 'model__max_features': 'log2', 'model__max_depth': 40, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2848.0610914424774,-2978.6838090475717,-2761.620894756142,-2862.788598415397,89.22537675796113,189,-2844.817960129346,-2836.7301353468674,-2854.8845777911124,-2845.4775577557753,7.426181023331993
44,0,10000,32.46738974253336,0.1544645975263967,0.07332229614257812,0.0003775560264511947,350,52,9,0.0,,log2,80,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 350, 'model__min_samples_split': 52, 'model__min_samples_leaf': 9, 'model__min_impurity_decrease': 0.0, 'model__max_samples': None, 'model__max_features': 'log2', 'model__max_depth': 80, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2337.370081436715,-2452.061908190819,-2313.4242055634136,-2367.6187317303156,60.505309854533394,131,-2299.7055799151344,-2309.214228494278,-2328.507734344863,-2312.4758475847584,11.98247732502263
45,0,10000,189.1203936735789,1.0335026424000093,0.10799543062845866,0.00689787940354918,450,32,25,0.01,,1.0,40,absolute_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 450, 'model__min_samples_split': 32, 'model__min_samples_leaf': 25, 'model__min_impurity_decrease': 0.01, 'model__max_samples': None, 'model__max_features': 1.0, 'model__max_depth': 40, 'model__criterion': 'absolute_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",-2090.876148281495,-2192.1463112977963,-2098.3806300630063,-2127.1343632140993,46.07236595422655,89,-2054.555801580158,-2033.1357322398908,-2051.53399039904,-2046.4085080730295,9.466001248015504
