,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_selector__selection_method,param_selector__n_features_to_select,param_selector__model_name,param_selector__k,param_scaler__scaler_name,param_outlier_remover__z_columns,param_outlier_remover__threshold,param_outlier_remover__sev_outliers_cols,param_outlier_remover__outlier_method,param_outlier_remover__n_neighbors,param_outlier_remover__model_columns,param_outlier_remover__mod_outliers_cols,param_outlier_remover__contamination_LOF,param_outlier_remover__contamination_IF,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__min_impurity_decrease,param_model__max_samples,param_model__max_features,param_model__max_depth,param_model__criterion,param_model,param_imputer__knn_scaling_method,param_imputer__knn_neighbors,param_imputer__imputation_method,param_encoder__method,param_model__bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
33,0,2000,0.7661720275878906,0.024976254991859678,0.05033159255981445,0.008217300567872414,model,16,rf,11,robust,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",Isolation_Forest,90,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.15,380,32,46,0.2,0.8,log2,60,squared_error,RandomForestRegressor(n_jobs=-1),standard,18,iterative,onehot,,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 16, 'selector__model_name': 'rf', 'selector__k': 11, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 380, 'model__min_samples_split': 32, 'model__min_samples_leaf': 46, 'model__min_impurity_decrease': 0.2, 'model__max_samples': 0.8, 'model__max_features': 'log2', 'model__max_depth': 60, 'model__criterion': 'squared_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'iterative', 'encoder__method': 'onehot'}",-3472.507759332819,-3701.850625624685,-3779.514141246916,-3527.2748070587286,-3329.4326194358596,-3562.1159905398017,161.35229687108856,136,-3793.618417245545,-3558.2282318228035,-3532.9298084575066,-3706.731562325531,-3619.222627805756,-3642.1461295314284,96.55157932491188
34,0,2000,0.441865062713623,0.050203866417946184,0.07817659378051758,0.010919013053478088,kbest,19,rf,15,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,90,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.3,460,77,56,0.2,0.3,0.3,50,squared_error,RandomForestRegressor(n_jobs=-1),standard,18,knn_brandwise,onehot,,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 19, 'selector__model_name': 'rf', 'selector__k': 15, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.3, 'model__n_estimators': 460, 'model__min_samples_split': 77, 'model__min_samples_leaf': 56, 'model__min_impurity_decrease': 0.2, 'model__max_samples': 0.3, 'model__max_features': 0.3, 'model__max_depth': 50, 'model__criterion': 'squared_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'knn_brandwise', 'encoder__method': 'onehot'}",-4677.366681059715,-5047.7457587509125,-5121.5233884794525,-4847.738058905422,-4458.64328153435,-4830.6034337459705,242.4519176897385,189,-5057.619079396817,-4866.392603723953,-4822.071000646216,-4974.863136745033,-4832.2127673157665,-4910.631717565558,91.30234529404008
35,0,2000,0.42972679138183595,0.05450454619820304,0.07495455741882324,0.02197027057879521,kbest,12,rf,16,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",LOF,90,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.5,0.15,510,182,46,0.1,,0.5,10,poisson,RandomForestRegressor(n_jobs=-1),robust,12,knn,onehot,,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 12, 'selector__model_name': 'rf', 'selector__k': 16, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 510, 'model__min_samples_split': 182, 'model__min_samples_leaf': 46, 'model__min_impurity_decrease': 0.1, 'model__max_samples': None, 'model__max_features': 0.5, 'model__max_depth': 10, 'model__criterion': 'poisson', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 12, 'imputer__imputation_method': 'knn', 'encoder__method': 'onehot'}",-3710.1336297785483,-4354.07589542033,-4283.892254653748,-4039.968038593984,-3675.27944387144,-4012.66985246361,281.5049990425392,160,-4071.1994683595376,-4189.748430636636,-4021.160288872739,-4302.1718962038785,-4050.711501483406,-4126.998317111239,104.65011948549241
36,0,2000,0.5137865543365479,0.046760122433422605,0.047323417663574216,0.01410932543455861,model,16,rf,11,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",LOF,90,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.5,0.05,340,137,16,0.2,0.3,log2,40,friedman_mse,RandomForestRegressor(n_jobs=-1),standard,11,knn,onehot,,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 16, 'selector__model_name': 'rf', 'selector__k': 11, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.05, 'model__n_estimators': 340, 'model__min_samples_split': 137, 'model__min_samples_leaf': 16, 'model__min_impurity_decrease': 0.2, 'model__max_samples': 0.3, 'model__max_features': 'log2', 'model__max_depth': 40, 'model__criterion': 'friedman_mse', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 11, 'imputer__imputation_method': 'knn', 'encoder__method': 'onehot'}",-4578.608195682355,-4871.619282525491,-5275.206136918864,-4885.432905874934,-4366.9041296075975,-4795.554130121847,308.1352010972325,188,-4904.497863060294,-4818.008743449047,-5007.7017827409445,-5128.093576450003,-4716.322859488612,-4914.924965037781,143.52189351160993
37,0,2000,0.5905385494232178,0.032164775285581794,0.04621148109436035,0.02866177543822272,model,24,rf,12,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",LOF,90,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.5,100,167,46,0.2,0.5,log2,20,friedman_mse,RandomForestRegressor(n_jobs=-1),robust,18,knn,onehot,,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 24, 'selector__model_name': 'rf', 'selector__k': 12, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.5, 'model__n_estimators': 100, 'model__min_samples_split': 167, 'model__min_samples_leaf': 46, 'model__min_impurity_decrease': 0.2, 'model__max_samples': 0.5, 'model__max_features': 'log2', 'model__max_depth': 20, 'model__criterion': 'friedman_mse', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'knn', 'encoder__method': 'onehot'}",-3910.266234279407,-4198.205204285387,-4306.5305533540695,-3892.25839815116,-3677.983546053263,-3997.048787224657,226.52052134538292,159,-4233.707333829096,-4000.0987966014904,-4003.8866480246043,-4086.4585447591317,-4007.58572951598,-4066.3474105460605,89.6180366917943
38,0,2000,0.872042179107666,0.05400551286246406,0.06464204788208008,0.014920482308541616,model,24,rf,16,robust,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",LOF,30,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.5,0.5,440,182,6,0.1,0.8,0.3,40,absolute_error,RandomForestRegressor(n_jobs=-1),minmax,16,iterative,onehot,,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 24, 'selector__model_name': 'rf', 'selector__k': 16, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.5, 'model__n_estimators': 440, 'model__min_samples_split': 182, 'model__min_samples_leaf': 6, 'model__min_impurity_decrease': 0.1, 'model__max_samples': 0.8, 'model__max_features': 0.3, 'model__max_depth': 40, 'model__criterion': 'absolute_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 16, 'imputer__imputation_method': 'iterative', 'encoder__method': 'onehot'}",-3990.1244744318183,-4230.517477272727,-4536.778125,-3912.7439365459104,-3922.0601247436775,-4118.444827598827,238.70858704782358,169,-4408.642153476604,-4197.427735374382,-4127.615666751947,-4061.0818849431816,-4144.458967329546,-4187.845281575132,118.67773131765283
39,0,2000,0.6510801792144776,0.1186669608893797,0.02946462631225586,0.0017553827916924922,model,11,rf,20,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",LOF,50,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.05,0.15,230,182,36,0.3,,0.3,40,poisson,RandomForestRegressor(n_jobs=-1),minmax,11,simple,onehot,,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 11, 'selector__model_name': 'rf', 'selector__k': 20, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 230, 'model__min_samples_split': 182, 'model__min_samples_leaf': 36, 'model__min_impurity_decrease': 0.3, 'model__max_samples': None, 'model__max_features': 0.3, 'model__max_depth': 40, 'model__criterion': 'poisson', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 11, 'imputer__imputation_method': 'simple', 'encoder__method': 'onehot'}",-3324.2806546159404,-3595.3682272230035,-3722.4332610886813,-3392.0999952535535,-3274.889486958448,-3461.8143250279254,169.9855099619704,126,-3630.5481987633266,-3552.3970345063794,-3435.1403707343434,-3591.578918910845,-3469.51462194919,-3535.8358289728167,73.33495265809503
40,0,2000,0.3963590621948242,0.01731151475044153,0.0,0.0,model,21,et,22,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,100,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.05,0.3,600,42,25,0.01,0.9,0.3,60,squared_error,ExtraTreesRegressor(),minmax,12,knn_brandwise,onehot,False,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 21, 'selector__model_name': 'et', 'selector__k': 22, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.3, 'model__n_estimators': 600, 'model__min_samples_split': 42, 'model__min_samples_leaf': 25, 'model__min_impurity_decrease': 0.01, 'model__max_samples': 0.9, 'model__max_features': 0.3, 'model__max_depth': 60, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor(), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 12, 'imputer__imputation_method': 'knn_brandwise', 'encoder__method': 'onehot'}",,,,,,,,194,,,,,,,
41,0,2000,2.4302227973937987,0.08777538880655114,0.07900538444519042,0.007225116998171016,rfe,16,rf,23,robust,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",LOF,70,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.5,0.15,510,2,21,0.1,0.3,0.5,60,squared_error,RandomForestRegressor(n_jobs=-1),standard,19,knn,onehot,,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 16, 'selector__model_name': 'rf', 'selector__k': 23, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 510, 'model__min_samples_split': 2, 'model__min_samples_leaf': 21, 'model__min_impurity_decrease': 0.1, 'model__max_samples': 0.3, 'model__max_features': 0.5, 'model__max_depth': 60, 'model__criterion': 'squared_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 19, 'imputer__imputation_method': 'knn', 'encoder__method': 'onehot'}",-3550.632121195447,-3859.3925585388142,-3974.244715550805,-3698.4904769271984,-3353.37192001664,-3687.226358445781,220.1201443956197,142,-3838.202374344677,-3674.8366430768447,-3745.8067280465016,-3896.179927784267,-3697.1042671824794,-3770.425988086954,84.29376902754592
42,0,2000,2.570225238800049,0.7441779599638189,0.08693714141845703,0.02867552332843959,rfe,21,rf,13,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",Isolation_Forest,90,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.15,0.15,660,122,16,0.1,,0.5,50,squared_error,RandomForestRegressor(n_jobs=-1),standard,17,iterative,onehot,,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 21, 'selector__model_name': 'rf', 'selector__k': 13, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 660, 'model__min_samples_split': 122, 'model__min_samples_leaf': 16, 'model__min_impurity_decrease': 0.1, 'model__max_samples': None, 'model__max_features': 0.5, 'model__max_depth': 50, 'model__criterion': 'squared_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 17, 'imputer__imputation_method': 'iterative', 'encoder__method': 'onehot'}",-3270.7742969722267,-3386.113733834774,-3434.907982716653,-3210.088425430438,-3086.9474025203695,-3277.7663682948923,124.47787700110742,103,-3421.2281175515755,-3264.495580011456,-3124.229530176822,-3394.6731721515594,-3294.909037317331,-3299.9070874417484,105.67966942438825
43,0,2000,0.9149921417236329,0.05858989980060763,0.06555519104003907,0.014179382303513696,kbest,19,rf,10,robust,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,70,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.5,0.3,520,137,51,0.2,0.8,0.5,40,absolute_error,RandomForestRegressor(n_jobs=-1),robust,12,iterative,onehot,,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 19, 'selector__model_name': 'rf', 'selector__k': 10, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.3, 'model__n_estimators': 520, 'model__min_samples_split': 137, 'model__min_samples_leaf': 51, 'model__min_impurity_decrease': 0.2, 'model__max_samples': 0.8, 'model__max_features': 0.5, 'model__max_depth': 40, 'model__criterion': 'absolute_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 12, 'imputer__imputation_method': 'iterative', 'encoder__method': 'onehot'}",-3759.213045673077,-3913.4813004807693,-4090.332908653846,-3901.4424354154617,-3691.4321669558517,-3871.1803714358016,138.2599687080138,154,-4202.467228315774,-4008.7416041275796,-3861.5538401404724,-4028.5092097355773,-3926.1709915865385,-4005.488574781188,115.1951462708943
44,0,2000,1.067391300201416,0.12103774298385205,0.06136698722839355,0.0071311687621098425,model,14,rf,15,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",LOF,100,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.05,330,47,26,0.5,0.3,0.8,10,absolute_error,RandomForestRegressor(n_jobs=-1),minmax,12,knn_brandwise,onehot,,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 14, 'selector__model_name': 'rf', 'selector__k': 15, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.05, 'model__n_estimators': 330, 'model__min_samples_split': 47, 'model__min_samples_leaf': 26, 'model__min_impurity_decrease': 0.5, 'model__max_samples': 0.3, 'model__max_features': 0.8, 'model__max_depth': 10, 'model__criterion': 'absolute_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 12, 'imputer__imputation_method': 'knn_brandwise', 'encoder__method': 'onehot'}",-3228.402871212121,-3576.5404734848485,-3707.265928030303,-3455.3120718462824,-3239.978768891927,-3441.500022693096,187.12531854052014,124,-3610.346416320806,-3441.4542735042733,-3479.1973629351683,-3639.3479356060607,-3442.165956439394,-3522.5023889611402,85.16750507330458
45,0,2000,2.8577428340911863,0.08272206654957306,0.02058696746826172,0.0005475700910811725,rfe,14,et,15,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",LOF,90,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.3,0.3,650,92,33,0.01,,sqrt,20,squared_error,ExtraTreesRegressor(),robust,18,iterative,onehot,True,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 14, 'selector__model_name': 'et', 'selector__k': 15, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.3, 'model__n_estimators': 650, 'model__min_samples_split': 92, 'model__min_samples_leaf': 33, 'model__min_impurity_decrease': 0.01, 'model__max_samples': None, 'model__max_features': 'sqrt', 'model__max_depth': 20, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor(), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'iterative', 'encoder__method': 'onehot'}",-4379.861708472297,-4823.726466386001,-4779.30781746341,-4653.425606458024,-4397.361364758659,-4606.736592707678,186.7380497237396,185,-4871.655775940065,-4769.130037928016,-4571.9553307071865,-4806.759719183919,-4569.227047963892,-4717.745582344616,124.55101689873136
46,0,2000,0.7240695953369141,0.03208124056518387,0.03379964828491211,0.006354681447961854,model,13,rf,20,robust,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,50,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.05,0.05,300,122,46,0.3,0.5,0.8,30,poisson,RandomForestRegressor(n_jobs=-1),robust,14,simple,onehot,,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 13, 'selector__model_name': 'rf', 'selector__k': 20, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.05, 'model__n_estimators': 300, 'model__min_samples_split': 122, 'model__min_samples_leaf': 46, 'model__min_impurity_decrease': 0.3, 'model__max_samples': 0.5, 'model__max_features': 0.8, 'model__max_depth': 30, 'model__criterion': 'poisson', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 14, 'imputer__imputation_method': 'simple', 'encoder__method': 'onehot'}",-3366.8490232701383,-3598.061007087794,-3719.885258057405,-3547.066441298403,-3413.173973032411,-3529.00714054923,127.46890465318872,133,-3816.6644008438975,-3604.335284643149,-3477.9224094424853,-3695.478389837289,-3581.753588155154,-3635.230814584394,114.1123993193057
47,0,2000,0.45454864501953124,0.026402922822232826,0.06036972999572754,0.009844981825177299,kbest,15,rf,21,robust,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,100,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.5,0.5,400,47,51,0.1,0.5,1.0,60,friedman_mse,RandomForestRegressor(n_jobs=-1),robust,16,knn,onehot,,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 15, 'selector__model_name': 'rf', 'selector__k': 21, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.5, 'model__n_estimators': 400, 'model__min_samples_split': 47, 'model__min_samples_leaf': 51, 'model__min_impurity_decrease': 0.1, 'model__max_samples': 0.5, 'model__max_features': 1.0, 'model__max_depth': 60, 'model__criterion': 'friedman_mse', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 16, 'imputer__imputation_method': 'knn', 'encoder__method': 'onehot'}",-4507.746036319953,-5084.872243409902,-4942.115877100856,-4895.655214351927,-4522.012301700215,-4790.48033457657,233.55318758950344,187,-4952.311848240114,-4816.557288403153,-4775.353241525423,-4971.339430790005,-4814.144981312344,-4865.941358054208,79.8704865973562
