,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_encoder__method,param_imputer__imputation_method,param_imputer__knn_neighbors,param_imputer__knn_scaling_method,param_outlier_remover__contamination_IF,param_outlier_remover__contamination_LOF,param_outlier_remover__n_neighbors,param_outlier_remover__outlier_method,param_outlier_remover__threshold,param_scaler__scaler_name,param_selector__k,param_selector__model_name,param_selector__n_features_to_select,param_selector__selection_method,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,72.08364788691203,0.30283224905344663,1.9286861419677734,0.009055283347995175,target,iterative,19,standard,0.3515665767210206,0.2363533846184923,55,IQR,2,minmax,8,rf,6,model,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 19, 'imputer__knn_scaling_method': 'standard', 'outlier_remover__contamination_IF': 0.3515665767210206, 'outlier_remover__contamination_LOF': 0.2363533846184923, 'outlier_remover__n_neighbors': 55, 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__threshold': 2, 'scaler__scaler_name': 'minmax', 'selector__k': 8, 'selector__model_name': 'rf', 'selector__n_features_to_select': 6, 'selector__selection_method': 'model'})",-1468.8545569260882,-1479.878187443089,-1457.2867254724144,-1468.673156613864,9.22381764954422,68
1,65.99218535423279,0.18582408396552638,2.4138522942860923,0.0398277690503882,target,iterative,15,robust,0.06844774806241341,0.49314772385333666,62,Isolation_Forest,3,standard,6,rf,6,model,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 15, 'imputer__knn_scaling_method': 'robust', 'outlier_remover__contamination_IF': 0.06844774806241341, 'outlier_remover__contamination_LOF': 0.49314772385333666, 'outlier_remover__n_neighbors': 62, 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'standard', 'selector__k': 6, 'selector__model_name': 'rf', 'selector__n_features_to_select': 6, 'selector__selection_method': 'model'})",-1680.8917924508244,-1692.6688189073325,-1678.2130634648197,-1683.9245582743254,6.279090579512393,75
2,35.34519728024801,0.0627603203399866,2.135974089304606,0.07114980000118518,target,simple,9,standard,0.12510871163802223,0.30240972660674387,73,z_score,3,robust,6,rf,7,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'simple', 'imputer__knn_neighbors': 9, 'imputer__knn_scaling_method': 'standard', 'outlier_remover__contamination_IF': 0.12510871163802223, 'outlier_remover__contamination_LOF': 0.30240972660674387, 'outlier_remover__n_neighbors': 73, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 6, 'selector__model_name': 'rf', 'selector__n_features_to_select': 7, 'selector__selection_method': 'kbest'})",-1676.4030721679333,-1702.8708489395763,-1666.9805699425954,-1682.084830350035,15.192976746953217,74
3,74.82720963160197,0.2901219706310591,2.1412694454193115,0.022732927749528356,freq,iterative,10,robust,0.4388575619592278,0.07804082337983217,40,LOF,3,standard,8,rf,9,model,"OrderedDict({'encoder__method': 'freq', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 10, 'imputer__knn_scaling_method': 'robust', 'outlier_remover__contamination_IF': 0.4388575619592278, 'outlier_remover__contamination_LOF': 0.07804082337983217, 'outlier_remover__n_neighbors': 40, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'standard', 'selector__k': 8, 'selector__model_name': 'rf', 'selector__n_features_to_select': 9, 'selector__selection_method': 'model'})",-1657.1086184672456,-1677.8909184912013,-1642.8141256217764,-1659.2712208600744,14.401457943167575,73
4,49.151155948638916,0.04514437933103206,4.422285159428914,0.010008779700199361,freq,knn_modelwise,6,robust,0.417645353323379,0.18857189420941467,47,IQR,2,minmax,8,rf,9,kbest,"OrderedDict({'encoder__method': 'freq', 'imputer__imputation_method': 'knn_modelwise', 'imputer__knn_neighbors': 6, 'imputer__knn_scaling_method': 'robust', 'outlier_remover__contamination_IF': 0.417645353323379, 'outlier_remover__contamination_LOF': 0.18857189420941467, 'outlier_remover__n_neighbors': 47, 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__threshold': 2, 'scaler__scaler_name': 'minmax', 'selector__k': 8, 'selector__model_name': 'rf', 'selector__n_features_to_select': 9, 'selector__selection_method': 'kbest'})",-1709.8681697781853,-1718.3734776848955,-1699.779393723834,-1709.340347062305,7.600172682349702,76
5,124.54025427500407,1.73575200709639,2.3002849419911704,0.3128870693089046,target,simple,12,standard,0.07671511067324858,0.3270071593846551,86,IQR,2,minmax,8,rf,9,rfe,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'simple', 'imputer__knn_neighbors': 12, 'imputer__knn_scaling_method': 'standard', 'outlier_remover__contamination_IF': 0.07671511067324858, 'outlier_remover__contamination_LOF': 0.3270071593846551, 'outlier_remover__n_neighbors': 86, 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__threshold': 2, 'scaler__scaler_name': 'minmax', 'selector__k': 8, 'selector__model_name': 'rf', 'selector__n_features_to_select': 9, 'selector__selection_method': 'rfe'})",-1465.2767210580855,-1506.7822229057012,-1459.804791406151,-1477.2879117899793,20.97492621635304,70
6,104.96827403704326,0.7589299127242807,2.1427039305369058,0.015398299202532384,target,iterative,7,minmax,0.13457983386530686,0.25414940471283454,41,z_score,3,standard,9,rf,6,model,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 7, 'imputer__knn_scaling_method': 'minmax', 'outlier_remover__contamination_IF': 0.13457983386530686, 'outlier_remover__contamination_LOF': 0.25414940471283454, 'outlier_remover__n_neighbors': 41, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'standard', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 6, 'selector__selection_method': 'model'})",-1448.308845302367,-1479.2860052739486,-1461.6720013395404,-1463.0889506386186,12.686000655929309,62
7,62.59386022885641,0.5022130685003156,2.155726671218872,0.014891294345826816,target,simple,20,standard,0.421382677615959,0.4418328562288878,35,LOF,3,minmax,9,rf,9,rfe,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'simple', 'imputer__knn_neighbors': 20, 'imputer__knn_scaling_method': 'standard', 'outlier_remover__contamination_IF': 0.421382677615959, 'outlier_remover__contamination_LOF': 0.4418328562288878, 'outlier_remover__n_neighbors': 35, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'minmax', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 9, 'selector__selection_method': 'rfe'})",-1654.3664584355863,-1654.7683356051616,-1629.5778243305901,-1646.2375394571127,11.781339974369622,72
8,37.071316719055176,0.20757442632240294,1.9053548177083333,0.17719870899047108,freq,simple,12,minmax,0.2642818426293583,0.26092659243021854,70,Isolation_Forest,3,robust,9,rf,9,kbest,"OrderedDict({'encoder__method': 'freq', 'imputer__imputation_method': 'simple', 'imputer__knn_neighbors': 12, 'imputer__knn_scaling_method': 'minmax', 'outlier_remover__contamination_IF': 0.2642818426293583, 'outlier_remover__contamination_LOF': 0.26092659243021854, 'outlier_remover__n_neighbors': 70, 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 9, 'selector__selection_method': 'kbest'})",-1922.5257517545163,-1938.4384613597144,-1936.9770397479126,-1932.6470842873812,7.181688170269424,79
9,53.894429524739586,0.47982812449358037,5.730887571970622,0.15003462121798491,freq,knn_modelwise,14,robust,0.28537354762447265,0.09295476764674707,83,z_score,3,minmax,7,rf,8,kbest,"OrderedDict({'encoder__method': 'freq', 'imputer__imputation_method': 'knn_modelwise', 'imputer__knn_neighbors': 14, 'imputer__knn_scaling_method': 'robust', 'outlier_remover__contamination_IF': 0.28537354762447265, 'outlier_remover__contamination_LOF': 0.09295476764674707, 'outlier_remover__n_neighbors': 83, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'minmax', 'selector__k': 7, 'selector__model_name': 'rf', 'selector__n_features_to_select': 8, 'selector__selection_method': 'kbest'})",-2058.029176077785,-2063.2909648877667,-2042.0527190465336,-2054.4576200040287,9.030791076244045,80
10,108.17479125658672,1.0844768916356695,2.495976686477661,0.01607988116399578,target,iterative,9,minmax,0.12418078670081652,0.23097364087849415,56,z_score,3,standard,9,rf,7,model,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 9, 'imputer__knn_scaling_method': 'minmax', 'outlier_remover__contamination_IF': 0.12418078670081652, 'outlier_remover__contamination_LOF': 0.23097364087849415, 'outlier_remover__n_neighbors': 56, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'standard', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 7, 'selector__selection_method': 'model'})",-1448.308845302367,-1479.2860052739486,-1461.6720013395404,-1463.0889506386186,12.686000655929309,62
11,107.04980977376302,0.9084158970683431,2.2390124797821045,0.207157298333983,target,iterative,7,minmax,0.2027905079650953,0.2845044973336213,48,z_score,3,standard,9,rf,7,model,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 7, 'imputer__knn_scaling_method': 'minmax', 'outlier_remover__contamination_IF': 0.2027905079650953, 'outlier_remover__contamination_LOF': 0.2845044973336213, 'outlier_remover__n_neighbors': 48, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'standard', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 7, 'selector__selection_method': 'model'})",-1448.308845302367,-1479.2860052739486,-1461.6720013395404,-1463.0889506386186,12.686000655929309,62
12,110.21352195739746,0.6516319468229805,2.531399885813395,0.06236385127572397,target,iterative,8,minmax,0.1865645204991584,0.21634500944479967,38,z_score,3,standard,9,rf,6,model,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 8, 'imputer__knn_scaling_method': 'minmax', 'outlier_remover__contamination_IF': 0.1865645204991584, 'outlier_remover__contamination_LOF': 0.21634500944479967, 'outlier_remover__n_neighbors': 38, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'standard', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 6, 'selector__selection_method': 'model'})",-1448.308845302367,-1479.2860052739486,-1461.6720013395404,-1463.0889506386186,12.686000655929309,62
13,110.32058962186177,1.3425057405377647,2.5576887130737305,0.020139952256276822,target,iterative,8,minmax,0.15555643627831148,0.24234262590701383,48,z_score,3,standard,9,rf,7,model,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 8, 'imputer__knn_scaling_method': 'minmax', 'outlier_remover__contamination_IF': 0.15555643627831148, 'outlier_remover__contamination_LOF': 0.24234262590701383, 'outlier_remover__n_neighbors': 48, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'standard', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 7, 'selector__selection_method': 'model'})",-1448.308845302367,-1479.2860052739486,-1461.6720013395404,-1463.0889506386186,12.686000655929309,62
14,109.14070391654968,0.8797743612137467,2.2275203863779702,0.2619373030789668,target,iterative,9,minmax,0.19185011166528598,0.2416646697076683,44,z_score,3,standard,9,rf,7,model,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 9, 'imputer__knn_scaling_method': 'minmax', 'outlier_remover__contamination_IF': 0.19185011166528598, 'outlier_remover__contamination_LOF': 0.2416646697076683, 'outlier_remover__n_neighbors': 44, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'standard', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 7, 'selector__selection_method': 'model'})",-1448.308845302367,-1479.2860052739486,-1461.6720013395404,-1463.0889506386186,12.686000655929309,62
15,113.47208762168884,0.13905089315897876,2.44368306795756,0.021501687197865136,target,iterative,20,minmax,0.5,0.05,30,z_score,2,minmax,10,rf,5,model,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 20, 'imputer__knn_scaling_method': 'minmax', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__n_neighbors': 30, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 2, 'scaler__scaler_name': 'minmax', 'selector__k': 10, 'selector__model_name': 'rf', 'selector__n_features_to_select': 5, 'selector__selection_method': 'model'})",-1466.8462794858413,-1480.6699830716352,-1459.013309171952,-1468.8431905764762,8.95334654481146,69
16,77.73064891497295,0.3321981455710583,2.456424872080485,0.05028974054081821,target,iterative,20,standard,0.5,0.05,30,IQR,3,robust,10,rf,5,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 20, 'imputer__knn_scaling_method': 'standard', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__n_neighbors': 30, 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 10, 'selector__model_name': 'rf', 'selector__n_features_to_select': 5, 'selector__selection_method': 'kbest'})",-1457.2202301861798,-1470.6619078749407,-1446.7152961169031,-1458.199144726008,9.80063803806536,25
17,79.55253434181213,0.23079303308526358,2.4885025024414062,0.0990309332019281,freq,iterative,20,minmax,0.5,0.05,30,IQR,3,robust,10,rf,5,kbest,"OrderedDict({'encoder__method': 'freq', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 20, 'imputer__knn_scaling_method': 'minmax', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__n_neighbors': 30, 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 10, 'selector__model_name': 'rf', 'selector__n_features_to_select': 5, 'selector__selection_method': 'kbest'})",-1615.5730448252675,-1615.8096338286039,-1589.7907273755316,-1607.057802009801,12.210047594998631,71
18,77.18648362159729,0.18024008295615035,2.5783263047536216,0.009004649678891842,target,iterative,5,minmax,0.5,0.05,30,IQR,3,robust,10,rf,9,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 5, 'imputer__knn_scaling_method': 'minmax', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__n_neighbors': 30, 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 10, 'selector__model_name': 'rf', 'selector__n_features_to_select': 9, 'selector__selection_method': 'kbest'})",-1457.2202301861798,-1470.6619078749407,-1446.7152961169031,-1458.199144726008,9.80063803806536,25
19,77.99187660217285,0.25862201035771365,2.5113441944122314,0.011909836779088944,target,iterative,5,robust,0.5,0.05,30,IQR,3,robust,10,rf,5,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 5, 'imputer__knn_scaling_method': 'robust', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__n_neighbors': 30, 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 10, 'selector__model_name': 'rf', 'selector__n_features_to_select': 5, 'selector__selection_method': 'kbest'})",-1457.2202301861798,-1470.6619078749407,-1446.7152961169031,-1458.199144726008,9.80063803806536,25
20,78.09848928451538,0.30085117959037544,2.359860976537069,0.07829725945424083,target,iterative,5,minmax,0.5,0.05,30,IQR,3,robust,10,rf,5,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 5, 'imputer__knn_scaling_method': 'minmax', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__n_neighbors': 30, 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 10, 'selector__model_name': 'rf', 'selector__n_features_to_select': 5, 'selector__selection_method': 'kbest'})",-1457.2202301861798,-1470.6619078749407,-1446.7152961169031,-1458.199144726008,9.80063803806536,25
21,78.87201587359111,0.5021388684917593,2.5429532527923584,0.036870286019544944,target,iterative,5,robust,0.5,0.05,30,IQR,3,robust,10,rf,6,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 5, 'imputer__knn_scaling_method': 'robust', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__n_neighbors': 30, 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 10, 'selector__model_name': 'rf', 'selector__n_features_to_select': 6, 'selector__selection_method': 'kbest'})",-1457.2202301861798,-1470.6619078749407,-1446.7152961169031,-1458.199144726008,9.80063803806536,25
22,19.09613347053528,0.15571248506233465,2.577282667160034,0.0275956306574445,target,iterative,5,standard,0.05,0.5,100,LOF,3,standard,5,rf,10,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 5, 'imputer__knn_scaling_method': 'standard', 'outlier_remover__contamination_IF': 0.05, 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__n_neighbors': 100, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'standard', 'selector__k': 5, 'selector__model_name': 'rf', 'selector__n_features_to_select': 10, 'selector__selection_method': 'kbest'})",-1935.7457291853782,-1939.1086259954916,-1890.4272368014026,-1921.7605306607575,22.19847962956594,77
23,18.934045632680256,0.15504700435948296,2.5136728286743164,0.04579858658755022,target,iterative,5,standard,0.05,0.5,100,LOF,3,robust,5,rf,10,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 5, 'imputer__knn_scaling_method': 'standard', 'outlier_remover__contamination_IF': 0.05, 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__n_neighbors': 100, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 5, 'selector__model_name': 'rf', 'selector__n_features_to_select': 10, 'selector__selection_method': 'kbest'})",-1935.9479155440688,-1939.556016532151,-1890.5954341371307,-1922.0331220711168,22.27855119707552,78
24,114.95507876078288,0.6059839869087168,2.5518768628438315,0.04762815573960907,target,iterative,17,minmax,0.5,0.05,30,IQR,3,robust,10,rf,5,model,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 17, 'imputer__knn_scaling_method': 'minmax', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__n_neighbors': 30, 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 10, 'selector__model_name': 'rf', 'selector__n_features_to_select': 5, 'selector__selection_method': 'model'})",-1457.2202301861798,-1470.6619078749407,-1446.7152961169031,-1458.199144726008,9.80063803806536,25
25,117.02618908882141,0.11690698158133865,2.592292388280233,0.04430763944276019,target,iterative,16,minmax,0.5,0.05,30,IQR,3,robust,10,rf,5,model,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 16, 'imputer__knn_scaling_method': 'minmax', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__n_neighbors': 30, 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 10, 'selector__model_name': 'rf', 'selector__n_features_to_select': 5, 'selector__selection_method': 'model'})",-1457.2202301861798,-1470.6619078749407,-1446.7152961169031,-1458.199144726008,9.80063803806536,25
26,78.58777674039204,0.4041545588269393,2.331149101257324,0.16844305173305188,target,iterative,17,minmax,0.5,0.05,30,IQR,3,robust,10,rf,5,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 17, 'imputer__knn_scaling_method': 'minmax', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__n_neighbors': 30, 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 10, 'selector__model_name': 'rf', 'selector__n_features_to_select': 5, 'selector__selection_method': 'kbest'})",-1457.2202301861798,-1470.6619078749407,-1446.7152961169031,-1458.199144726008,9.80063803806536,25
27,115.79464960098267,0.5997532546606382,2.504151980082194,0.00677356192982317,target,iterative,18,robust,0.5,0.05,30,IQR,3,robust,10,rf,5,model,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 18, 'imputer__knn_scaling_method': 'robust', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__n_neighbors': 30, 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 10, 'selector__model_name': 'rf', 'selector__n_features_to_select': 5, 'selector__selection_method': 'model'})",-1457.2202301861798,-1470.6619078749407,-1446.7152961169031,-1458.199144726008,9.80063803806536,25
28,79.4849665959676,0.1622989901781877,2.530463218688965,0.023539658009385248,target,iterative,18,minmax,0.5,0.06839063292278715,30,IQR,3,robust,10,rf,5,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 18, 'imputer__knn_scaling_method': 'minmax', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.06839063292278715, 'outlier_remover__n_neighbors': 30, 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 10, 'selector__model_name': 'rf', 'selector__n_features_to_select': 5, 'selector__selection_method': 'kbest'})",-1457.2202301861798,-1470.6619078749407,-1446.7152961169031,-1458.199144726008,9.80063803806536,25
