,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__categorical_features,param_model__early_stopping,param_model__l2_regularization,param_model__learning_rate,param_model__loss,param_model__max_bins,param_model__max_depth,param_model__max_features,param_model__max_iter,param_model__max_leaf_nodes,param_model__min_samples_leaf,param_model__n_iter_no_change,param_model__scoring,param_model__tol,param_model__validation_fraction,param_model__warm_start,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
120,31.401257276535034,0.5125164451076631,0.8130478858947754,0.15608897042828462,from_dtype,False,6.420116160476227,0.08048937675293977,squared_error,235,15,0.7,150,,5,7,loss,1e-08,0.18834380856188676,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 6.420116160476227, 'model__learning_rate': 0.08048937675293977, 'model__loss': 'squared_error', 'model__max_bins': 235, 'model__max_depth': 15, 'model__max_features': 0.7, 'model__max_iter': 150, 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 7, 'model__scoring': 'loss', 'model__tol': 1e-08, 'model__validation_fraction': 0.18834380856188676, 'model__warm_start': False})",-1325.467546315042,-1349.2877036483324,-1313.5340999103576,-1329.4297832912441,14.862806743786495,15
121,36.50896898905436,0.3255415731735015,0.8631149927775065,0.08247419715993029,from_dtype,False,2.944139425339269,0.07124068831442036,squared_error,234,15,0.7,150,,5,13,loss,1e-08,0.08382212780271633,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 2.944139425339269, 'model__learning_rate': 0.07124068831442036, 'model__loss': 'squared_error', 'model__max_bins': 234, 'model__max_depth': 15, 'model__max_features': 0.7, 'model__max_iter': 150, 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 13, 'model__scoring': 'loss', 'model__tol': 1e-08, 'model__validation_fraction': 0.08382212780271633, 'model__warm_start': False})",-1326.2033525666945,-1349.171547638216,-1317.105232575609,-1330.82671092684,13.493053084663902,35
122,32.72528632481893,0.9144998652104604,0.7992597421010336,0.07743766838544873,from_dtype,False,3.7152525597056094,0.08100255206428064,squared_error,233,15,0.7,150,,5,11,loss,1e-08,0.07376547682138918,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 3.7152525597056094, 'model__learning_rate': 0.08100255206428064, 'model__loss': 'squared_error', 'model__max_bins': 233, 'model__max_depth': 15, 'model__max_features': 0.7, 'model__max_iter': 150, 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 11, 'model__scoring': 'loss', 'model__tol': 1e-08, 'model__validation_fraction': 0.07376547682138918, 'model__warm_start': False})",-1331.8977592605468,-1352.337864663456,-1321.4360407702993,-1335.2238882314339,12.8329791404581,71
123,11.049908955891928,0.15408748788203233,0.6530323028564453,0.033178746665111745,from_dtype,False,1.0,0.10824226260172565,squared_error,242,10,0.7,150,,5,6,loss,1.0834094262715158e-08,0.1799099400098878,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 1.0, 'model__learning_rate': 0.10824226260172565, 'model__loss': 'squared_error', 'model__max_bins': 242, 'model__max_depth': 10, 'model__max_features': 0.7, 'model__max_iter': 150, 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 6, 'model__scoring': 'loss', 'model__tol': 1.0834094262715158e-08, 'model__validation_fraction': 0.1799099400098878, 'model__warm_start': False})",-1332.4646184185015,-1350.9043798282144,-1323.6489332788,-1335.6726438418386,11.355862274308011,74
124,37.97884861628214,0.5410509207295088,0.830955982208252,0.1638562586727598,from_dtype,False,5.477677455942102,0.056290039194651795,squared_error,242,15,0.7,150,,5,7,loss,1e-08,0.12424730251777899,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 5.477677455942102, 'model__learning_rate': 0.056290039194651795, 'model__loss': 'squared_error', 'model__max_bins': 242, 'model__max_depth': 15, 'model__max_features': 0.7, 'model__max_iter': 150, 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 7, 'model__scoring': 'loss', 'model__tol': 1e-08, 'model__validation_fraction': 0.12424730251777899, 'model__warm_start': False})",-1330.6419628200574,-1345.2423966388164,-1315.0382231269984,-1330.307527528624,12.33306962617496,29
125,51.03950651486715,0.7077879472515987,0.8542202313741049,0.18950168533909179,from_dtype,False,1.0,0.05,squared_error,216,15,0.7,150,,5,5,loss,1e-08,0.2,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 1.0, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 216, 'model__max_depth': 15, 'model__max_features': 0.7, 'model__max_iter': 150, 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 5, 'model__scoring': 'loss', 'model__tol': 1e-08, 'model__validation_fraction': 0.2, 'model__warm_start': False})",-1339.6998460316913,-1360.7674296222883,-1328.9806070791358,-1343.1492942443717,13.204154436551173,120
126,10.696061372756958,0.10691144639814891,0.6389154593149821,0.023733718262480365,from_dtype,False,1.0,0.11478956512959985,squared_error,239,10,0.7,150,,5,9,loss,1e-08,0.17936565059876713,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 1.0, 'model__learning_rate': 0.11478956512959985, 'model__loss': 'squared_error', 'model__max_bins': 239, 'model__max_depth': 10, 'model__max_features': 0.7, 'model__max_iter': 150, 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 9, 'model__scoring': 'loss', 'model__tol': 1e-08, 'model__validation_fraction': 0.17936565059876713, 'model__warm_start': False})",-1333.0428849169386,-1357.1247859425823,-1324.8151805440195,-1338.3276171345135,13.70946014525042,87
127,146.23396317164102,0.1914864727186739,1.4101481437683105,0.03105469465956587,from_dtype,False,5.617151397030835,0.0660690324842957,squared_error,255,,0.7,150,,5,11,loss,1e-08,0.14980875530671942,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 5.617151397030835, 'model__learning_rate': 0.0660690324842957, 'model__loss': 'squared_error', 'model__max_bins': 255, 'model__max_depth': None, 'model__max_features': 0.7, 'model__max_iter': 150, 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 11, 'model__scoring': 'loss', 'model__tol': 1e-08, 'model__validation_fraction': 0.14980875530671942, 'model__warm_start': False})",-1366.535427320487,-1384.0045669165243,-1358.7707970064673,-1369.7702637478262,10.552532429142426,170
128,10.984085957209269,0.29619965806363174,0.6451980272928873,0.07714440703692287,from_dtype,False,1.0,0.11414625582215204,squared_error,243,10,0.7,150,,5,5,loss,1.4726098373398253e-08,0.10089347519938727,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 1.0, 'model__learning_rate': 0.11414625582215204, 'model__loss': 'squared_error', 'model__max_bins': 243, 'model__max_depth': 10, 'model__max_features': 0.7, 'model__max_iter': 150, 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 5, 'model__scoring': 'loss', 'model__tol': 1.4726098373398253e-08, 'model__validation_fraction': 0.10089347519938727, 'model__warm_start': False})",-1334.823684820495,-1352.4121081889807,-1326.0921758029704,-1337.7759896041487,10.945982150321267,81
129,33.28001491228739,0.22822351338610847,0.8535664081573486,0.05616124650965835,from_dtype,False,5.700342810859545,0.06866909762725044,squared_error,255,15,0.7,150,,5,11,loss,1e-08,0.19707531276195872,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 5.700342810859545, 'model__learning_rate': 0.06866909762725044, 'model__loss': 'squared_error', 'model__max_bins': 255, 'model__max_depth': 15, 'model__max_features': 0.7, 'model__max_iter': 150, 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 11, 'model__scoring': 'loss', 'model__tol': 1e-08, 'model__validation_fraction': 0.19707531276195872, 'model__warm_start': False})",-1332.4056959729191,-1347.4695739249814,-1318.6865045447132,-1332.8539248142044,11.754912520813118,57
