,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model,param_model__bootstrap,param_model__criterion,param_model__max_depth,param_model__max_features,param_model__max_samples,param_model__min_impurity_decrease,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
79,36.36957097053528,0.21545078426900374,0.7646222114562988,0.11798311804590474,ExtraTreesRegressor(),False,squared_error,20,1.0,,0.001,29,132,430,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 20), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.001), ('model__min_samples_leaf', 29), ('model__min_samples_split', 132), ('model__n_estimators', 430)])",-1735.18532235372,-1710.924460337219,-1744.5508751617976,-1726.354822875433,-1732.2673403991998,-1729.856564225474,11.142863446715847,105
80,29.453842449188233,0.12137528421310205,0.5505462169647217,0.0122921165206271,ExtraTreesRegressor(),False,squared_error,60,sqrt,,0.0001,29,142,520,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 60), ('model__max_features', 'sqrt'), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 29), ('model__min_samples_split', 142), ('model__n_estimators', 520)])",-1987.6336808463977,-1974.9279685358867,-1998.234789245648,-1989.7525912714948,-1973.042119821627,-1984.7182299442109,9.47336043148372,132
81,33.38793773651123,0.09617844886129316,0.4750068187713623,0.016338561779004106,ExtraTreesRegressor(),False,squared_error,20,0.8,,0.0001,9,162,360,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 20), ('model__max_features', 0.8), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 9), ('model__min_samples_split', 162), ('model__n_estimators', 360)])",-1724.526980300821,-1710.4253212890187,-1739.5981629625296,-1724.5974159125042,-1727.0104521830447,-1725.2316665295834,9.270242867022215,104
82,35.9338297367096,0.1570357855810507,0.5973875522613525,0.029349196622374153,ExtraTreesRegressor(),False,squared_error,60,1.0,,0.0,33,2,370,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 60), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 33), ('model__min_samples_split', 2), ('model__n_estimators', 370)])",-1703.9115305050266,-1679.5638894555125,-1715.555584538311,-1695.6324162919764,-1704.2107726628071,-1699.7748386907267,11.928652909656451,98
83,26.137327098846434,0.10898155950728833,0.39378838539123534,0.013979218951161738,ExtraTreesRegressor(),False,squared_error,40,sqrt,,0.0,37,182,380,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 'sqrt'), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 37), ('model__min_samples_split', 182), ('model__n_estimators', 380)])",-2033.3690935509646,-2028.8538375804017,-2050.7640845485944,-2056.2423877257565,-2026.7355273942176,-2039.192986159987,12.004802447709915,138
84,24.664337491989137,0.10408024681037678,0.4101718425750732,0.012281114209700975,ExtraTreesRegressor(),False,squared_error,60,log2,,0.001,33,112,360,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 60), ('model__max_features', 'log2'), ('model__min_impurity_decrease', 0.001), ('model__min_samples_leaf', 33), ('model__min_samples_split', 112), ('model__n_estimators', 360)])",-2000.8923252286015,-1985.0895560766141,-2002.8803595371767,-2002.890129242899,-1975.8772163130122,-1993.5259172796607,11.064419170207929,134
85,34.08893141746521,0.09116192004946964,0.4880229949951172,0.007020470200045389,ExtraTreesRegressor(),False,squared_error,20,1.0,,0.01,1,182,390,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 20), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.01), ('model__min_samples_leaf', 1), ('model__min_samples_split', 182), ('model__n_estimators', 390)])",-1718.6605714521697,-1699.4549432818062,-1729.9260672381638,-1717.9948815466316,-1716.8328077931826,-1716.5738542623908,9.775269496186443,102
86,37.95161356925964,0.19721074189987509,0.7664422035217285,0.016310194349366487,ExtraTreesRegressor(),False,squared_error,40,1.0,,0.0,21,72,540,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 21), ('model__min_samples_split', 72), ('model__n_estimators', 540)])",-1645.1462132452418,-1625.6388852303362,-1655.5662669185947,-1637.8327860815186,-1648.079698864295,-1642.4527700679973,10.148218945684285,82
87,28.838292932510377,0.0719948064660917,0.5476923942565918,0.016809453423439796,ExtraTreesRegressor(),False,squared_error,40,0.7,,0.0001,21,12,360,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 0.7), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 21), ('model__min_samples_split', 12), ('model__n_estimators', 360)])",-1667.614865129644,-1651.619952160368,-1681.047950797591,-1661.5812375416656,-1673.6982540030285,-1667.1124519264595,10.083999388919846,88
88,29.09647641181946,0.18050182004394824,0.47988553047180177,0.013613985863189374,ExtraTreesRegressor(),False,squared_error,20,0.7,,0.0001,29,152,390,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 20), ('model__max_features', 0.7), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 29), ('model__min_samples_split', 152), ('model__n_estimators', 390)])",-1787.714372542773,-1773.1826989057631,-1802.7821398421665,-1783.7703992035222,-1784.0520113660746,-1786.30032437206,9.562189122006162,111
89,33.10305218696594,0.08807382766965238,0.7043097972869873,0.016090984635587703,ExtraTreesRegressor(),False,squared_error,40,0.7,,0.0001,5,142,520,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 0.7), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 5), ('model__min_samples_split', 142), ('model__n_estimators', 520)])",-1700.9336126156998,-1686.9429522304968,-1716.8620861304114,-1699.6182636644658,-1706.6639650376724,-1702.2041759357494,9.756539063778744,100
90,37.841005611419675,0.08109598736632813,0.7315627098083496,0.008728001001739682,ExtraTreesRegressor(),False,squared_error,40,1.0,,0.001,21,12,480,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.001), ('model__min_samples_leaf', 21), ('model__min_samples_split', 12), ('model__n_estimators', 480)])",-1620.1070748506245,-1601.354255555667,-1634.101879948327,-1613.8306837958216,-1626.0796759528127,-1619.0947140206506,11.112726736317741,73
91,26.021652460098267,0.15352792203848176,0.491382360458374,0.017478236606176024,ExtraTreesRegressor(),False,squared_error,40,log2,,0.0001,21,12,410,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 'log2'), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 21), ('model__min_samples_split', 12), ('model__n_estimators', 410)])",-1877.517861232568,-1878.0353796493637,-1890.2913675393422,-1894.2188656938754,-1883.244698510548,-1884.6616345251393,6.632993587027006,123
92,24.417566061019897,0.052168237452943855,0.4415349006652832,0.009755903097998458,ExtraTreesRegressor(),False,squared_error,20,log2,,0.0001,21,12,360,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 20), ('model__max_features', 'log2'), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 21), ('model__min_samples_split', 12), ('model__n_estimators', 360)])",-1885.2703374857183,-1870.2967332229339,-1897.4162607307026,-1892.6123160632815,-1880.3912022634531,-1885.197369953218,9.480677873845034,124
93,37.54471836090088,0.1405379491582728,0.7123413562774659,0.017566007844578693,ExtraTreesRegressor(),False,squared_error,40,1.0,,0.0001,21,12,460,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 21), ('model__min_samples_split', 12), ('model__n_estimators', 460)])",-1620.2108651476517,-1599.5324822956416,-1635.8740437221888,-1612.9951734555443,-1624.1970860364431,-1618.561930131494,12.060612841513276,70
94,37.57638382911682,0.0667312789681352,0.7833755016326904,0.01599738556720949,ExtraTreesRegressor(),False,squared_error,40,1.0,,0.01,21,12,510,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.01), ('model__min_samples_leaf', 21), ('model__min_samples_split', 12), ('model__n_estimators', 510)])",-1619.9049047915923,-1599.8327063104778,-1636.3346505755069,-1614.0309200647507,-1624.4480080059166,-1618.910237949649,12.025193313574453,72
95,33.965170764923094,0.15482385564600992,0.7002616405487061,0.007654543511602124,ExtraTreesRegressor(),False,squared_error,40,0.8,,0.001,21,112,540,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 0.8), ('model__min_impurity_decrease', 0.001), ('model__min_samples_leaf', 21), ('model__min_samples_split', 112), ('model__n_estimators', 540)])",-1711.5303803197958,-1688.4156560855854,-1721.6339090091383,-1701.57486106487,-1709.9921071478393,-1706.6293827254456,11.11531852253992,101
96,34.49307236671448,0.09320047464115347,0.6287195682525635,0.014574679966416626,ExtraTreesRegressor(),False,squared_error,60,1.0,,0.001,33,12,460,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 60), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.001), ('model__min_samples_leaf', 33), ('model__min_samples_split', 12), ('model__n_estimators', 460)])",-1703.5814388022043,-1677.7945063424947,-1718.7151641075475,-1697.714777669088,-1699.5959105555362,-1699.4803594953742,13.116428005752638,97
97,31.95097670555115,0.260528400507686,0.5832097053527832,0.08310484733144387,ExtraTreesRegressor(),False,squared_error,40,1.0,,0.0,21,72,360,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 21), ('model__min_samples_split', 72), ('model__n_estimators', 360)])",-1647.4358863602527,-1625.2696668397032,-1658.2532620780353,-1640.9588468811378,-1647.4797342231323,-1643.8794792764522,10.835780650912275,83
98,35.387905073165896,0.11728087173826492,0.6489775657653809,0.00641708970849124,ExtraTreesRegressor(),False,squared_error,40,1.0,,0.0,33,12,480,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 33), ('model__min_samples_split', 12), ('model__n_estimators', 480)])",-1704.6305484875322,-1679.5971771043185,-1718.8603675487243,-1697.414152362017,-1703.3950314097292,-1700.7794553824642,12.716962831545548,99
99,41.52405252456665,0.16073009039074887,0.8158969879150391,0.022216363773543205,ExtraTreesRegressor(),False,squared_error,60,1.0,,0.0,21,12,540,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 60), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 21), ('model__min_samples_split', 12), ('model__n_estimators', 540)])",-1621.7212918333287,-1602.5501045503752,-1633.318828395467,-1616.1111688100393,-1624.1529848117536,-1619.5708756801928,10.161716774911996,75
100,36.21366105079651,0.0849435409526124,0.7046915531158447,0.007643228003799813,ExtraTreesRegressor(),False,squared_error,60,1.0,,0.001,21,2,460,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 60), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.001), ('model__min_samples_leaf', 21), ('model__min_samples_split', 2), ('model__n_estimators', 460)])",-1623.118316000194,-1601.5632957218322,-1632.5074053022163,-1615.6831686369917,-1621.5024118401882,-1618.8749195002842,10.204257840838531,71
101,33.9905161857605,0.08096499064410227,0.6089640140533448,0.010782882135618205,ExtraTreesRegressor(),False,squared_error,20,1.0,,0.01,21,122,460,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 20), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.01), ('model__min_samples_leaf', 21), ('model__min_samples_split', 122), ('model__n_estimators', 460)])",-1700.4293221024511,-1679.5010741659164,-1712.7684964035948,-1692.6784979965307,-1700.392845675845,-1697.1540472688678,10.92415912370522,96
102,35.750979328155516,0.18301523604009343,0.6735188484191894,0.0171771317889141,ExtraTreesRegressor(),False,squared_error,20,1.0,,0.01,21,52,460,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 20), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.01), ('model__min_samples_leaf', 21), ('model__min_samples_split', 52), ('model__n_estimators', 460)])",-1624.4126888819198,-1606.3097863830972,-1641.5239946039728,-1620.5994818169665,-1631.2553459790417,-1624.8202595329997,11.670850847186234,77
103,31.85186004638672,0.16962185036283844,0.5207382202148437,0.015648751309442235,ExtraTreesRegressor(),False,squared_error,40,1.0,,0.0001,21,112,390,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 21), ('model__min_samples_split', 112), ('model__n_estimators', 390)])",-1691.388870212892,-1667.133419468348,-1699.822585069608,-1683.1632418478632,-1690.1381706592967,-1686.3292574516017,10.960668246117683,94
104,33.52513003349304,0.1763150756933246,0.5629817485809326,0.010636467902614598,ExtraTreesRegressor(),False,squared_error,60,1.0,,0.0001,21,162,460,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 60), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 21), ('model__min_samples_split', 162), ('model__n_estimators', 460)])",-1737.7269512457472,-1719.3584240290793,-1751.1741396721015,-1733.6489198790496,-1733.7944620314606,-1735.1405793714875,10.16737805505228,107
105,32.242703151702884,0.17530605604429442,0.5412307262420655,0.018058472314211944,ExtraTreesRegressor(),False,squared_error,40,1.0,,0.0001,21,82,380,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 21), ('model__min_samples_split', 82), ('model__n_estimators', 380)])",-1658.3184326023857,-1635.7889483737881,-1670.5431748931028,-1648.646242816822,-1659.203997554034,-1654.5001592480264,11.648702993634767,86
106,35.85953631401062,0.12558954822004303,0.6994390964508057,0.0206123085631062,ExtraTreesRegressor(),False,squared_error,20,1.0,,0.0001,21,2,460,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 20), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 21), ('model__min_samples_split', 2), ('model__n_estimators', 460)])",-1620.3584436906121,-1601.868560261383,-1633.6652159437267,-1614.8839283596005,-1624.7511193063144,-1619.1054535123276,10.586425008118828,74
107,35.98248662948608,0.0781430855043042,0.6290010452270508,0.006720103805989314,ExtraTreesRegressor(),False,squared_error,20,1.0,,0.0001,21,12,420,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 20), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 21), ('model__min_samples_split', 12), ('model__n_estimators', 420)])",-1623.218104102831,-1599.8745786987538,-1635.8687827344847,-1613.4876510988786,-1625.882477832569,-1619.6663188935033,12.195610360289741,76
108,29.6630078792572,0.10287218048186116,0.44395875930786133,0.009090992077711307,ExtraTreesRegressor(),False,squared_error,40,1.0,,0.001,21,182,370,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.001), ('model__min_samples_leaf', 21), ('model__min_samples_split', 182), ('model__n_estimators', 370)])",-1756.640719580916,-1738.156803445555,-1768.4807343522045,-1751.6312196187457,-1753.9505643842433,-1753.7720082763328,9.726516412275743,109
109,36.27635035514832,0.14140374556708218,0.6416523456573486,0.010706462974931897,ExtraTreesRegressor(),False,squared_error,20,1.0,,0.01,21,112,490,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 20), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.01), ('model__min_samples_leaf', 21), ('model__min_samples_split', 112), ('model__n_estimators', 490)])",-1689.2237228718336,-1668.3569830072481,-1700.9499058657916,-1682.5483467634922,-1689.915116611166,-1686.1988150239063,10.697780463557978,93
110,41.591587495803836,0.09632853782014622,1.1354294300079346,0.020838679007128286,ExtraTreesRegressor(),False,squared_error,40,1.0,,0.01,5,12,460,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.01), ('model__min_samples_leaf', 5), ('model__min_samples_split', 12), ('model__n_estimators', 460)])",-1402.9823757866461,-1392.3101121296074,-1411.957479264991,-1411.9926028805305,-1419.3461285331423,-1407.7177397189835,9.287496243722192,44
111,39.62095723152161,0.1635023647418555,0.631689453125,0.013677508343160404,ExtraTreesRegressor(),False,squared_error,40,1.0,,0.001,5,182,510,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.001), ('model__min_samples_leaf', 5), ('model__min_samples_split', 182), ('model__n_estimators', 510)])",-1724.8101169739316,-1704.8898433630736,-1736.2792198739517,-1722.4766507726652,-1724.1149856230854,-1722.5141633213414,10.078976915301137,103
112,35.52019424438477,0.09477820119703753,0.5811125755310058,0.015204897784636977,ExtraTreesRegressor(),False,squared_error,20,1.0,,0.0001,5,82,360,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 20), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 5), ('model__min_samples_split', 82), ('model__n_estimators', 360)])",-1585.8854518333285,-1567.0292710839196,-1591.8726544343942,-1585.8728864641314,-1591.1259754932844,-1584.3572478618116,9.024282316803331,66
113,39.29275550842285,0.2283775312490836,0.9942970275878906,0.03756863779229036,ExtraTreesRegressor(),False,squared_error,20,1.0,,0.01,5,12,410,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 20), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.01), ('model__min_samples_leaf', 5), ('model__min_samples_split', 12), ('model__n_estimators', 410)])",-1407.8296714960734,-1401.5137489825324,-1416.3218919015908,-1419.650232675765,-1423.1988386816417,-1413.7028767475208,7.943210327891151,48
114,42.8209508895874,0.10869590551210505,0.9230095863342285,0.01237115376700628,ExtraTreesRegressor(),False,squared_error,40,1.0,,0.01,5,72,540,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.01), ('model__min_samples_leaf', 5), ('model__min_samples_split', 72), ('model__n_estimators', 540)])",-1562.9139247757014,-1544.941783540072,-1570.5437053007329,-1563.2815936268867,-1570.3056568399074,-1562.39733281666,9.323625458864935,62
115,63.111441469192506,0.2228584779895422,1.6575482845306397,0.02983258113458572,ExtraTreesRegressor(),False,squared_error,20,1.0,,0.01,5,2,510,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 20), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.01), ('model__min_samples_leaf', 5), ('model__min_samples_split', 2), ('model__n_estimators', 510)])",-1406.5250245189493,-1396.1850060896115,-1412.8272662706847,-1415.3500629267528,-1421.9504917225013,-1410.5675703057,8.726393199639245,47
116,35.49172930717468,0.08026882155526324,0.629713487625122,0.007019715467078626,ExtraTreesRegressor(),False,squared_error,60,1.0,,0.001,5,52,360,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 60), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.001), ('model__min_samples_leaf', 5), ('model__min_samples_split', 52), ('model__n_estimators', 360)])",-1517.156825250042,-1504.4493483671172,-1524.3840560190922,-1520.1374829976346,-1529.297029350321,-1519.0849483968416,8.383238218943475,57
117,40.420109796524045,0.1396848070352631,1.0884867191314698,0.01590683999435262,ExtraTreesRegressor(),False,squared_error,60,1.0,,0.01,5,12,460,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 60), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.01), ('model__min_samples_leaf', 5), ('model__min_samples_split', 12), ('model__n_estimators', 460)])",-1402.8820503506536,-1392.4397941030593,-1411.9794711466536,-1412.399774661783,-1421.477832788693,-1408.2357846101684,9.847655849164873,45
118,39.00885443687439,0.15118454303773315,0.9499517917633057,0.027186397894708017,ExtraTreesRegressor(),False,squared_error,20,1.0,,0.01,5,52,520,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 20), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.01), ('model__min_samples_leaf', 5), ('model__min_samples_split', 52), ('model__n_estimators', 520)])",-1519.5311786897935,-1508.812136575354,-1527.0512346813057,-1525.0027572178283,-1531.5834377475533,-1522.3961489823669,7.817978665406619,58
119,38.56735768318176,0.227234265984085,0.6870836734771728,0.04683849919452508,ExtraTreesRegressor(),False,squared_error,40,1.0,,0.0,5,132,480,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 5), ('model__min_samples_split', 132), ('model__n_estimators', 480)])",-1661.1856393675578,-1644.8297930785418,-1673.5469530723417,-1658.6954693568211,-1663.732683867049,-1660.3981077484623,9.272573930116504,87
120,37.28268938064575,0.2124686197879599,0.7100888729095459,0.02268140862272745,ExtraTreesRegressor(),False,squared_error,40,1.0,,0.0,5,112,520,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 5), ('model__min_samples_split', 112), ('model__n_estimators', 520)])",-1632.0527734529564,-1616.4215089031352,-1644.269513358987,-1630.0827647073693,-1636.457431382064,-1631.8567983609023,9.12880145588359,79
121,32.74850869178772,0.0942628416800167,0.5887007236480712,0.00794576667975451,ExtraTreesRegressor(),False,squared_error,60,1.0,,0.01,5,82,380,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 60), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.01), ('model__min_samples_leaf', 5), ('model__min_samples_split', 82), ('model__n_estimators', 380)])",-1581.0584142327891,-1566.0515834008274,-1590.74960269209,-1581.9192308083673,-1587.9818824434406,-1581.552142715503,8.562484260309981,63
122,34.367247343063354,0.212129882516314,0.6077815532684326,0.022955071651666607,ExtraTreesRegressor(),False,squared_error,40,1.0,,0.01,5,142,460,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.01), ('model__min_samples_leaf', 5), ('model__min_samples_split', 142), ('model__n_estimators', 460)])",-1673.9591414349684,-1657.4719187179167,-1686.6296237233933,-1674.9476847235514,-1674.8528706179395,-1673.5722478435534,9.310179061365723,90
123,36.54562253952027,0.1897119370525016,0.8910688877105712,0.01856327866723849,ExtraTreesRegressor(),False,squared_error,40,1.0,,0.001,5,12,370,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.001), ('model__min_samples_leaf', 5), ('model__min_samples_split', 12), ('model__n_estimators', 370)])",-1403.4880638663772,-1394.430131641603,-1411.9012672539804,-1412.2322848536116,-1420.5241127437987,-1408.515172071874,8.867439370059298,46
