,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model,param_model__l2_regularization,param_model__learning_rate,param_model__max_bins,param_model__max_depth,param_model__max_features,param_model__max_iter,param_model__max_leaf_nodes,param_model__min_samples_leaf,param_q,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,4.200558376312256,0.17903708195064516,0.8163183689117431,0.04721597697299649,HistGradientBoostingRegressor(),9,0.4,190,39,0.8,150,76,27,10,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 9), ('model__learning_rate', 0.4), ('model__max_bins', 190), ('model__max_depth', 39), ('model__max_features', 0.8), ('model__max_iter', 150), ('model__max_leaf_nodes', 76), ('model__min_samples_leaf', 27), ('q', 10)])",-1455.6563658832808,-1452.1674623823353,-1408.7941613653013,-1411.5553623423261,-1443.8228640535463,-1434.399243205358,20.16850324677649,103
1,3.8189072132110597,0.035940537711342826,0.7937994003295898,0.020474487133530835,HistGradientBoostingRegressor(),11,0.05,250,45,0.6,90,56,39,14,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 11), ('model__learning_rate', 0.05), ('model__max_bins', 250), ('model__max_depth', 45), ('model__max_features', 0.6), ('model__max_iter', 90), ('model__max_leaf_nodes', 56), ('model__min_samples_leaf', 39), ('q', 14)])",-1650.9533495630828,-1659.7070236554587,-1628.587884263714,-1633.653353763274,-1658.9620940725754,-1646.3727410636209,12.9256397933551,141
2,3.7725964546203614,0.1983899063306477,0.7925625801086426,0.11193879515171669,HistGradientBoostingRegressor(),11,0.01,200,21,0.8,90,76,36,14,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 11), ('model__learning_rate', 0.01), ('model__max_bins', 200), ('model__max_depth', 21), ('model__max_features', 0.8), ('model__max_iter', 90), ('model__max_leaf_nodes', 76), ('model__min_samples_leaf', 36), ('q', 14)])",-3417.016077135953,-3429.626206027722,-3458.790774585312,-3410.434446043175,-3457.430744025932,-3434.6596495636186,20.121260523488488,148
3,4.186485719680786,0.2463523074569322,0.8225873470306396,0.08570439811772221,HistGradientBoostingRegressor(),3,0.2,240,33,0.6,270,84,51,7,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 3), ('model__learning_rate', 0.2), ('model__max_bins', 240), ('model__max_depth', 33), ('model__max_features', 0.6), ('model__max_iter', 270), ('model__max_leaf_nodes', 84), ('model__min_samples_leaf', 51), ('q', 7)])",-1404.7554310027667,-1406.9302409595175,-1370.4427180301466,-1376.5795162150025,-1392.8372544973042,-1390.3090321409477,14.659638296071618,39
4,3.5625160694122315,0.17150755070223836,0.7830567359924316,0.1034439805936548,HistGradientBoostingRegressor(),5,0.2,230,47,0.9,170,72,27,10,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 5), ('model__learning_rate', 0.2), ('model__max_bins', 230), ('model__max_depth', 47), ('model__max_features', 0.9), ('model__max_iter', 170), ('model__max_leaf_nodes', 72), ('model__min_samples_leaf', 27), ('q', 10)])",-1452.1551493140857,-1399.5887614071016,-1357.8566346563316,-1383.647434721343,-1419.5660152215146,-1402.5627990640755,31.98058038019927,58
5,5.441230773925781,0.1084804030729533,1.1151842594146728,0.059720171796692964,HistGradientBoostingRegressor(),11,0.01,170,43,0.7,170,64,45,9,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 11), ('model__learning_rate', 0.01), ('model__max_bins', 170), ('model__max_depth', 43), ('model__max_features', 0.7), ('model__max_iter', 170), ('model__max_leaf_nodes', 64), ('model__min_samples_leaf', 45), ('q', 9)])",-2292.6922466518217,-2309.4940285379357,-2309.000107088734,-2298.0467000716453,-2306.9236344475576,-2303.2313433595386,6.694564355101271,146
6,4.801837301254272,0.28113256825238103,0.9519558429718018,0.14072758436722593,HistGradientBoostingRegressor(),9,0.1,240,35,0.8,230,60,45,10,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 9), ('model__learning_rate', 0.1), ('model__max_bins', 240), ('model__max_depth', 35), ('model__max_features', 0.8), ('model__max_iter', 230), ('model__max_leaf_nodes', 60), ('model__min_samples_leaf', 45), ('q', 10)])",-1441.15493371356,-1431.1138037933845,-1407.5409039041901,-1427.3012746208085,-1437.2236642611913,-1428.866916058627,11.688705235607692,91
7,3.9772929668426515,0.040060933248673616,0.9305550575256347,0.01799862848179586,HistGradientBoostingRegressor(),11,0.1,240,25,0.6,210,40,30,12,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 11), ('model__learning_rate', 0.1), ('model__max_bins', 240), ('model__max_depth', 25), ('model__max_features', 0.6), ('model__max_iter', 210), ('model__max_leaf_nodes', 40), ('model__min_samples_leaf', 30), ('q', 12)])",-1498.6525430803194,-1496.205666986152,-1449.6995922108536,-1464.966488951391,-1488.528494841108,-1479.6105572139647,19.11355052471035,127
8,3.314936876296997,0.3683288943925845,0.7006959438323974,0.04610046644826599,HistGradientBoostingRegressor(),9,0.4,200,27,0.7,50,56,39,5,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 9), ('model__learning_rate', 0.4), ('model__max_bins', 200), ('model__max_depth', 27), ('model__max_features', 0.7), ('model__max_iter', 50), ('model__max_leaf_nodes', 56), ('model__min_samples_leaf', 39), ('q', 5)])",-1541.6995432168017,-1558.9660247054755,-1503.3552215749226,-1510.8751767542622,-1559.4941587192807,-1534.8780249941487,23.675061729856793,137
9,3.6459840297698975,0.09523133493299758,0.8698362827301025,0.049183578550723216,HistGradientBoostingRegressor(),9,0.3,180,35,0.7,130,44,51,12,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 9), ('model__learning_rate', 0.3), ('model__max_bins', 180), ('model__max_depth', 35), ('model__max_features', 0.7), ('model__max_iter', 130), ('model__max_leaf_nodes', 44), ('model__min_samples_leaf', 51), ('q', 12)])",-1489.9326371975505,-1503.4669017193644,-1447.2747987333269,-1449.3688959407234,-1488.1430245402867,-1475.6372516262504,22.93336902262467,125
10,4.133005523681641,0.03887340749005294,0.8470892906188965,0.027873504424702475,HistGradientBoostingRegressor(),5,0.1,210,27,0.9,230,48,51,11,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 5), ('model__learning_rate', 0.1), ('model__max_bins', 210), ('model__max_depth', 27), ('model__max_features', 0.9), ('model__max_iter', 230), ('model__max_leaf_nodes', 48), ('model__min_samples_leaf', 51), ('q', 11)])",-1469.893177116148,-1463.878031796139,-1441.6171415353895,-1453.1277037130192,-1463.9746752983422,-1458.4981458918076,10.025888893909357,120
11,3.441545581817627,0.08083464612738238,0.7065792560577393,0.019722294334855645,HistGradientBoostingRegressor(),3,0.4,190,31,0.7,170,48,21,12,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 3), ('model__learning_rate', 0.4), ('model__max_bins', 190), ('model__max_depth', 31), ('model__max_features', 0.7), ('model__max_iter', 170), ('model__max_leaf_nodes', 48), ('model__min_samples_leaf', 21), ('q', 12)])",-1490.378494608119,-1467.9498218480035,-1472.9104398497027,-1453.701668709499,-1481.40368926117,-1473.268822855299,12.411370999131568,124
12,3.1958385467529298,0.05799708224311672,0.7311748027801513,0.02955271252288823,HistGradientBoostingRegressor(),1,0.4,190,43,0.6,70,68,33,13,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 1), ('model__learning_rate', 0.4), ('model__max_bins', 190), ('model__max_depth', 43), ('model__max_features', 0.6), ('model__max_iter', 70), ('model__max_leaf_nodes', 68), ('model__min_samples_leaf', 33), ('q', 13)])",-1488.1778542019551,-1492.8296068461514,-1451.9440675749477,-1491.4213331366714,-1511.5276284741155,-1487.1800980467683,19.417933069351214,129
13,4.623388051986694,0.06383942999183595,0.9734769821166992,0.02558223619413816,HistGradientBoostingRegressor(),11,0.05,200,23,0.6,330,48,39,5,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 11), ('model__learning_rate', 0.05), ('model__max_bins', 200), ('model__max_depth', 23), ('model__max_features', 0.6), ('model__max_iter', 330), ('model__max_leaf_nodes', 48), ('model__min_samples_leaf', 39), ('q', 5)])",-1497.664301513696,-1500.5292208709463,-1464.0148730244716,-1478.0835241709242,-1505.3402344194012,-1489.1264307998879,15.60988408840088,131
14,3.5746501445770265,0.06792848029285457,0.751685094833374,0.02312772777482536,HistGradientBoostingRegressor(),7,0.1,230,15,0.6,130,40,30,3,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 7), ('model__learning_rate', 0.1), ('model__max_bins', 230), ('model__max_depth', 15), ('model__max_features', 0.6), ('model__max_iter', 130), ('model__max_leaf_nodes', 40), ('model__min_samples_leaf', 30), ('q', 3)])",-1545.4546084254748,-1542.5176232261224,-1517.7932848880587,-1535.647416105918,-1549.7392603712547,-1538.2304386033654,11.201525050623394,138
15,3.733019495010376,0.04929272306323435,0.7943962574005127,0.02646293972232116,HistGradientBoostingRegressor(),1,0.05,250,19,0.8,130,52,36,8,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 1), ('model__learning_rate', 0.05), ('model__max_bins', 250), ('model__max_depth', 19), ('model__max_features', 0.8), ('model__max_iter', 130), ('model__max_leaf_nodes', 52), ('model__min_samples_leaf', 36), ('q', 8)])",-1579.067147158723,-1589.7826439331257,-1548.567508202606,-1566.8068080179053,-1591.8223652836114,-1575.2092945191944,16.02277265578888,139
16,4.074956607818604,0.05476963294185465,0.8400806903839111,0.02242827412622652,HistGradientBoostingRegressor(),9,0.1,240,39,1.0,250,40,27,9,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 9), ('model__learning_rate', 0.1), ('model__max_bins', 240), ('model__max_depth', 39), ('model__max_features', 1.0), ('model__max_iter', 250), ('model__max_leaf_nodes', 40), ('model__min_samples_leaf', 27), ('q', 9)])",-1454.2979457163226,-1461.744506858973,-1416.6807970088425,-1448.1347727532102,-1451.3538777180945,-1446.4423800110885,15.547371638557323,114
17,3.9422865867614747,0.22769242619049973,0.7247237205505371,0.016022343348871034,HistGradientBoostingRegressor(),9,0.3,230,47,0.9,250,60,39,6,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 9), ('model__learning_rate', 0.3), ('model__max_bins', 230), ('model__max_depth', 47), ('model__max_features', 0.9), ('model__max_iter', 250), ('model__max_leaf_nodes', 60), ('model__min_samples_leaf', 39), ('q', 6)])",-1421.095149435735,-1395.7449442286977,-1399.1423552417043,-1456.0054740236205,-1475.245062606682,-1429.4465971072882,31.390344200609093,93
18,3.2953446388244627,0.10150568086764312,0.7422897338867187,0.030136679850061434,HistGradientBoostingRegressor(),11,0.4,160,49,0.9,170,60,21,4,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 11), ('model__learning_rate', 0.4), ('model__max_bins', 160), ('model__max_depth', 49), ('model__max_features', 0.9), ('model__max_iter', 170), ('model__max_leaf_nodes', 60), ('model__min_samples_leaf', 21), ('q', 4)])",-1449.0802658138114,-1471.5724951633833,-1413.6884968786335,-1444.6711925232498,-1476.146307421846,-1451.0317515601848,22.322395668891257,116
19,3.585795593261719,0.17214379659576012,0.7226344585418701,0.012184804534603057,HistGradientBoostingRegressor(),9,0.3,210,23,0.9,250,68,30,14,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 9), ('model__learning_rate', 0.3), ('model__max_bins', 210), ('model__max_depth', 23), ('model__max_features', 0.9), ('model__max_iter', 250), ('model__max_leaf_nodes', 68), ('model__min_samples_leaf', 30), ('q', 14)])",-1469.103434728426,-1408.3181489397866,-1386.4182855551944,-1447.6393318783657,-1435.347702421398,-1429.3653807046342,29.107653113773456,92
20,3.244742774963379,0.029936906686918587,0.737165117263794,0.025557761925122977,HistGradientBoostingRegressor(),1,0.3,170,17,0.6,90,40,15,9,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 1), ('model__learning_rate', 0.3), ('model__max_bins', 170), ('model__max_depth', 17), ('model__max_features', 0.6), ('model__max_iter', 90), ('model__max_leaf_nodes', 40), ('model__min_samples_leaf', 15), ('q', 9)])",-1524.0834066288753,-1531.0458009209372,-1472.927158896707,-1474.3017755848807,-1531.4802309741146,-1506.7676746011027,27.199954183122227,133
21,4.0424432277679445,0.04445090482288566,0.8501090049743653,0.018062290136768994,HistGradientBoostingRegressor(),7,0.1,230,17,0.6,170,72,39,8,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 7), ('model__learning_rate', 0.1), ('model__max_bins', 230), ('model__max_depth', 17), ('model__max_features', 0.6), ('model__max_iter', 170), ('model__max_leaf_nodes', 72), ('model__min_samples_leaf', 39), ('q', 8)])",-1455.8429698590264,-1444.658904460676,-1415.3641076376996,-1433.0059500734062,-1463.4795991285791,-1442.4703062318774,17.025442857281426,109
22,3.301626968383789,0.029867417816514547,0.7585486888885498,0.017297369646710463,HistGradientBoostingRegressor(),1,0.01,230,31,1.0,50,76,54,14,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 1), ('model__learning_rate', 0.01), ('model__max_bins', 230), ('model__max_depth', 31), ('model__max_features', 1.0), ('model__max_iter', 50), ('model__max_leaf_nodes', 76), ('model__min_samples_leaf', 54), ('q', 14)])",-4561.3392944552015,-4583.22347375839,-4611.716996806796,-4562.615840219198,-4629.705577625834,-4589.720236573085,27.074043156357977,149
23,5.012578773498535,0.04874768054815561,0.8976307868957519,0.014878488485998513,HistGradientBoostingRegressor(),7,0.01,230,43,0.8,230,72,15,12,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 7), ('model__learning_rate', 0.01), ('model__max_bins', 230), ('model__max_depth', 43), ('model__max_features', 0.8), ('model__max_iter', 230), ('model__max_leaf_nodes', 72), ('model__min_samples_leaf', 15), ('q', 12)])",-1918.0048196425623,-1928.3311389787368,-1918.0582562197721,-1914.463957073305,-1941.840527819511,-1924.1397399467776,9.991278024718397,143
24,4.33618130683899,0.2711097564489008,0.9033356666564941,0.1102196141351536,HistGradientBoostingRegressor(),3,0.4,200,49,0.7,190,72,54,12,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 3), ('model__learning_rate', 0.4), ('model__max_bins', 200), ('model__max_depth', 49), ('model__max_features', 0.7), ('model__max_iter', 190), ('model__max_leaf_nodes', 72), ('model__min_samples_leaf', 54), ('q', 12)])",-1443.0886194720515,-1486.7900033526125,-1421.1408850369914,-1463.4923125458706,-1457.4607890364387,-1454.394521888793,21.79571885330599,117
25,4.5444416999816895,0.04440464715046606,0.8516933441162109,0.02370552345889193,HistGradientBoostingRegressor(),9,0.05,230,35,0.7,190,80,18,4,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 9), ('model__learning_rate', 0.05), ('model__max_bins', 230), ('model__max_depth', 35), ('model__max_features', 0.7), ('model__max_iter', 190), ('model__max_leaf_nodes', 80), ('model__min_samples_leaf', 18), ('q', 4)])",-1478.6088490299242,-1479.1410307914994,-1448.2731501663204,-1458.1553034427945,-1489.0413746088823,-1470.6439416078842,15.036782959148324,123
26,4.357181215286255,0.038144566064142876,0.8671553134918213,0.026253499932099748,HistGradientBoostingRegressor(),1,0.01,190,47,1.0,170,56,33,11,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 1), ('model__learning_rate', 0.01), ('model__max_bins', 190), ('model__max_depth', 47), ('model__max_features', 1.0), ('model__max_iter', 170), ('model__max_leaf_nodes', 56), ('model__min_samples_leaf', 33), ('q', 11)])",-2313.2714918388638,-2328.539532851493,-2330.1193138649305,-2314.15738215846,-2326.456133561124,-2322.508770854974,7.279356349028183,147
27,3.2823143005371094,0.05402247775272491,0.7379574298858642,0.027076068818099902,HistGradientBoostingRegressor(),7,0.4,240,25,0.6,70,64,36,7,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 7), ('model__learning_rate', 0.4), ('model__max_bins', 240), ('model__max_depth', 25), ('model__max_features', 0.6), ('model__max_iter', 70), ('model__max_leaf_nodes', 64), ('model__min_samples_leaf', 36), ('q', 7)])",-1517.634073869072,-1472.5874041687387,-1443.2147615330096,-1478.8363737091809,-1482.7514810178666,-1479.0048188595736,23.784013994440937,126
28,3.3443846225738527,0.0388897788571415,0.7483292102813721,0.010967329419337205,HistGradientBoostingRegressor(),7,0.3,190,15,0.8,110,56,24,10,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 7), ('model__learning_rate', 0.3), ('model__max_bins', 190), ('model__max_depth', 15), ('model__max_features', 0.8), ('model__max_iter', 110), ('model__max_leaf_nodes', 56), ('model__min_samples_leaf', 24), ('q', 10)])",-1457.8699672559248,-1439.9745319589285,-1419.7383760385742,-1437.7938678201263,-1470.131734506588,-1445.1016955160283,17.392652136936583,113
29,3.6134634017944336,0.034514908150066505,0.8077826499938965,0.022325521698877193,HistGradientBoostingRegressor(),1,0.1,210,25,1.0,150,56,27,4,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 1), ('model__learning_rate', 0.1), ('model__max_bins', 210), ('model__max_depth', 25), ('model__max_features', 1.0), ('model__max_iter', 150), ('model__max_leaf_nodes', 56), ('model__min_samples_leaf', 27), ('q', 4)])",-1481.0083874526047,-1480.1653214496578,-1441.4655792393287,-1456.5799703596979,-1480.3911435715663,-1467.9220804145712,16.156830344362174,122
30,3.664361810684204,0.05916283260037605,0.7893759727478027,0.03071344423309199,HistGradientBoostingRegressor(),3,0.3,240,43,0.9,130,76,51,14,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 3), ('model__learning_rate', 0.3), ('model__max_bins', 240), ('model__max_depth', 43), ('model__max_features', 0.9), ('model__max_iter', 130), ('model__max_leaf_nodes', 76), ('model__min_samples_leaf', 51), ('q', 14)])",-1428.427994337255,-1430.5640544526343,-1399.2878672430436,-1401.9882562325533,-1427.8244236629453,-1417.6185191856864,13.920560644065338,81
31,3.4897268295288084,0.22216425540078982,0.735753870010376,0.05668842342202644,HistGradientBoostingRegressor(),7,0.3,220,39,0.8,270,84,21,14,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 7), ('model__learning_rate', 0.3), ('model__max_bins', 220), ('model__max_depth', 39), ('model__max_features', 0.8), ('model__max_iter', 270), ('model__max_leaf_nodes', 84), ('model__min_samples_leaf', 21), ('q', 14)])",-1409.2822732042912,-1443.6112457143013,-1414.6590250866125,-1397.684344782008,-1484.3122049019637,-1429.9098187378354,31.1252702316002,96
32,3.495508003234863,0.10134718281383456,0.7373260498046875,0.01391650786079573,HistGradientBoostingRegressor(),7,0.3,190,21,0.9,210,76,33,5,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 7), ('model__learning_rate', 0.3), ('model__max_bins', 190), ('model__max_depth', 21), ('model__max_features', 0.9), ('model__max_iter', 210), ('model__max_leaf_nodes', 76), ('model__min_samples_leaf', 33), ('q', 5)])",-1439.7102513173784,-1419.4647454313533,-1391.6576053118276,-1448.1893475170896,-1448.250525965225,-1429.454495108575,21.62344090596309,94
33,4.180739116668701,0.06371236533581946,0.8000393867492676,0.016966970715337187,HistGradientBoostingRegressor(),7,0.01,180,45,0.7,170,68,39,7,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 7), ('model__learning_rate', 0.01), ('model__max_bins', 180), ('model__max_depth', 45), ('model__max_features', 0.7), ('model__max_iter', 170), ('model__max_leaf_nodes', 68), ('model__min_samples_leaf', 39), ('q', 7)])",-2276.6934566495997,-2293.4720745373306,-2301.4574228712627,-2274.5679229429315,-2292.2722731491394,-2287.692630030053,10.364211335633044,145
34,3.6126287460327147,0.07741612614605813,0.7747492313385009,0.012593931114650521,HistGradientBoostingRegressor(),3,0.2,210,31,0.8,170,52,48,4,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 3), ('model__learning_rate', 0.2), ('model__max_bins', 210), ('model__max_depth', 31), ('model__max_features', 0.8), ('model__max_iter', 170), ('model__max_leaf_nodes', 52), ('model__min_samples_leaf', 48), ('q', 4)])",-1453.6769439459003,-1447.0183792905343,-1418.449463266321,-1422.713643859171,-1450.3012271023065,-1438.4319314928466,14.787706186559097,106
35,4.287424564361572,0.01140226331134817,0.8508212089538574,0.014281366057720905,HistGradientBoostingRegressor(),5,0.01,180,41,0.9,170,76,33,9,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 5), ('model__learning_rate', 0.01), ('model__max_bins', 180), ('model__max_depth', 41), ('model__max_features', 0.9), ('model__max_iter', 170), ('model__max_leaf_nodes', 76), ('model__min_samples_leaf', 33), ('q', 9)])",-2257.946346822875,-2272.3235729853163,-2278.32040596475,-2253.1478481322265,-2269.194283179482,-2266.18649141693,9.29353178672544,144
36,4.761607933044433,0.059751348639447456,0.9235422134399414,0.020302860877651888,HistGradientBoostingRegressor(),9,0.05,180,17,0.7,330,72,24,4,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 9), ('model__learning_rate', 0.05), ('model__max_bins', 180), ('model__max_depth', 17), ('model__max_features', 0.7), ('model__max_iter', 330), ('model__max_leaf_nodes', 72), ('model__min_samples_leaf', 24), ('q', 4)])",-1440.832704590813,-1442.6463875603233,-1411.4186847007018,-1414.7759409861947,-1463.149989978597,-1434.564741563326,19.230462116479604,104
37,3.8774649143218993,0.07218194465744482,0.8089312553405762,0.02113531004864118,HistGradientBoostingRegressor(),1,0.1,180,33,0.9,190,80,21,13,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 1), ('model__learning_rate', 0.1), ('model__max_bins', 180), ('model__max_depth', 33), ('model__max_features', 0.9), ('model__max_iter', 190), ('model__max_leaf_nodes', 80), ('model__min_samples_leaf', 21), ('q', 13)])",-1430.092196258877,-1410.5169445155627,-1382.6173101167947,-1389.2022810018686,-1430.7558164063562,-1408.636909659892,20.039132921463025,64
38,3.3831297874450685,0.04404830490638426,0.7565215587615967,0.015375617877736756,HistGradientBoostingRegressor(),9,0.2,190,27,0.8,130,40,45,13,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 9), ('model__learning_rate', 0.2), ('model__max_bins', 190), ('model__max_depth', 27), ('model__max_features', 0.8), ('model__max_iter', 130), ('model__max_leaf_nodes', 40), ('model__min_samples_leaf', 45), ('q', 13)])",-1501.0131508460893,-1498.016419437613,-1479.7679929026913,-1476.776415889597,-1509.3960673812164,-1492.9940092914414,12.621383361527643,132
39,4.125369262695313,0.09167375950514221,0.8374359607696533,0.02644635167752271,HistGradientBoostingRegressor(),11,0.1,170,27,0.6,250,68,15,9,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 11), ('model__learning_rate', 0.1), ('model__max_bins', 170), ('model__max_depth', 27), ('model__max_features', 0.6), ('model__max_iter', 250), ('model__max_leaf_nodes', 68), ('model__min_samples_leaf', 15), ('q', 9)])",-1420.443899383552,-1412.5594764895923,-1388.6393133123347,-1432.0814115161015,-1449.5974966030658,-1420.6643194609292,20.291953153664583,85
40,4.0825377941131595,0.08578701688418201,0.8434754848480225,0.04255670362026175,HistGradientBoostingRegressor(),3,0.3,250,43,0.6,130,76,51,14,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 3), ('model__learning_rate', 0.3), ('model__max_bins', 250), ('model__max_depth', 43), ('model__max_features', 0.6), ('model__max_iter', 130), ('model__max_leaf_nodes', 76), ('model__min_samples_leaf', 51), ('q', 14)])",-1427.4100367593999,-1418.0674265087582,-1404.9129101550352,-1416.1599846767567,-1457.646099371034,-1424.839291494197,17.894941015673876,88
41,4.236122560501099,0.1768163149225008,0.8692302227020263,0.06272459766984592,HistGradientBoostingRegressor(),11,0.4,240,33,0.9,250,68,24,10,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 11), ('model__learning_rate', 0.4), ('model__max_bins', 240), ('model__max_depth', 33), ('model__max_features', 0.9), ('model__max_iter', 250), ('model__max_leaf_nodes', 68), ('model__min_samples_leaf', 24), ('q', 10)])",-1435.4405645954173,-1417.5492689713071,-1382.479942455589,-1394.9643256555655,-1433.376570792595,-1412.7621344940949,20.956889017114065,70
42,4.360973167419433,0.26661424021966046,0.8598461627960206,0.05681126507210137,HistGradientBoostingRegressor(),9,0.2,180,23,0.8,250,76,21,11,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 9), ('model__learning_rate', 0.2), ('model__max_bins', 180), ('model__max_depth', 23), ('model__max_features', 0.8), ('model__max_iter', 250), ('model__max_leaf_nodes', 76), ('model__min_samples_leaf', 21), ('q', 11)])",-1391.917678031607,-1395.3721324578496,-1405.2741172406309,-1372.0663373110121,-1425.7296816245528,-1398.0719893331302,17.540110040256668,51
43,3.908660411834717,0.1603327577875923,0.7479794979095459,0.022839993251545457,HistGradientBoostingRegressor(),3,0.2,180,33,0.6,150,72,24,8,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 3), ('model__learning_rate', 0.2), ('model__max_bins', 180), ('model__max_depth', 33), ('model__max_features', 0.6), ('model__max_iter', 150), ('model__max_leaf_nodes', 72), ('model__min_samples_leaf', 24), ('q', 8)])",-1441.209063182415,-1423.9883942052923,-1391.747270203159,-1425.5661752806102,-1422.8967113514232,-1421.0815228445797,16.108837177009367,86
44,4.176545858383179,0.06938498994858981,0.9102493286132812,0.023182925516077042,HistGradientBoostingRegressor(),5,0.2,240,47,0.9,190,76,54,9,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 5), ('model__learning_rate', 0.2), ('model__max_bins', 240), ('model__max_depth', 47), ('model__max_features', 0.9), ('model__max_iter', 190), ('model__max_leaf_nodes', 76), ('model__min_samples_leaf', 54), ('q', 9)])",-1409.4042179600344,-1395.633077791169,-1377.4224764878986,-1381.2378810736216,-1406.6799065015334,-1394.0755119628516,12.949087673828751,44
45,4.064928340911865,0.31463508361296705,0.785376787185669,0.03887365412257778,HistGradientBoostingRegressor(),1,0.2,240,33,0.9,330,60,39,14,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 1), ('model__learning_rate', 0.2), ('model__max_bins', 240), ('model__max_depth', 33), ('model__max_features', 0.9), ('model__max_iter', 330), ('model__max_leaf_nodes', 60), ('model__min_samples_leaf', 39), ('q', 14)])",-1460.3253695385506,-1364.818488957746,-1377.5410037595914,-1379.2511014756087,-1417.1877394144303,-1399.8247406291855,34.9487540213501,55
46,4.177962923049927,0.2202047252864285,0.8281685829162597,0.02077698343757257,HistGradientBoostingRegressor(),5,0.2,180,15,0.6,250,80,54,13,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 5), ('model__learning_rate', 0.2), ('model__max_bins', 180), ('model__max_depth', 15), ('model__max_features', 0.6), ('model__max_iter', 250), ('model__max_leaf_nodes', 80), ('model__min_samples_leaf', 54), ('q', 13)])",-1455.6537686772756,-1414.9195961556256,-1374.1016950532585,-1395.913288694009,-1431.0512057542242,-1414.3279108668787,28.08947117903315,75
